"areacd","category","value"
"E07000135","Aged 0 to 15",10400
"E07000135","Aged 16 to 64",34944
"E07000135","Aged 65+",8226
"E07000136","Aged 0 to 15",10177
"E07000136","Aged 16 to 64",33786
"E07000136","Aged 65+",10205
"E07000137","Aged 0 to 15",21903
"E07000137","Aged 16 to 64",73116
"E07000137","Aged 65+",26446
"E07000138","Aged 0 to 15",17825
"E07000138","Aged 16 to 64",53080
"E07000138","Aged 65+",13678
"E07000139","Aged 0 to 15",15717
"E07000139","Aged 16 to 64",51115
"E07000139","Aged 65+",15061
"E07000140","Aged 0 to 15",12418
"E07000140","Aged 16 to 64",43653
"E07000140","Aged 65+",14211
"E07000141","Aged 0 to 15",24085
"E07000141","Aged 16 to 64",72632
"E07000141","Aged 65+",18451
"E07000142","Aged 0 to 15",15807
"E07000142","Aged 16 to 64",48800
"E07000142","Aged 65+",13347
"E07000170","Aged 0 to 15",22309
"E07000170","Aged 16 to 64",70327
"E07000170","Aged 65+",16990
"E07000171","Aged 0 to 15",20959
"E07000171","Aged 16 to 64",67523
"E07000171","Aged 65+",16419
"E07000172","Aged 0 to 15",21292
"E07000172","Aged 16 to 64",72805
"E07000172","Aged 65+",17029
"E07000173","Aged 0 to 15",21935
"E07000173","Aged 16 to 64",72100
"E07000173","Aged 65+",17584
"E07000174","Aged 0 to 15",21966
"E07000174","Aged 16 to 64",63701
"E07000174","Aged 65+",15773
"E07000175","Aged 0 to 15",21093
"E07000175","Aged 16 to 64",65495
"E07000175","Aged 65+",16989
"E07000176","Aged 0 to 15",19848
"E07000176","Aged 16 to 64",65662
"E07000176","Aged 65+",16084
"E06000019","Aged 0 to 15",32955
"E06000019","Aged 16 to 64",101381
"E06000019","Aged 65+",30829
"E06000020","Aged 0 to 15",33286
"E06000020","Aged 16 to 64",93478
"E06000020","Aged 65+",17673
"E06000021","Aged 0 to 15",52126
"E06000021","Aged 16 to 64",157164
"E06000021","Aged 65+",40182
"E06000051","Aged 0 to 15",52873
"E06000051","Aged 16 to 64",171879
"E06000051","Aged 65+",47937
"E07000192","Aged 0 to 15",19739
"E07000192","Aged 16 to 64",58942
"E07000192","Aged 65+",11574
"E07000193","Aged 0 to 15",21100
"E07000193","Aged 16 to 64",61971
"E07000193","Aged 65+",15272
"E07000194","Aged 0 to 15",18596
"E07000194","Aged 16 to 64",61970
"E07000194","Aged 65+",12619
"E07000195","Aged 0 to 15",23990
"E07000195","Aged 16 to 64",77808
"E07000195","Aged 65+",20056
"E07000196","Aged 0 to 15",20798
"E07000196","Aged 16 to 64",69878
"E07000196","Aged 65+",14204
"E07000197","Aged 0 to 15",23645
"E07000197","Aged 16 to 64",78349
"E07000197","Aged 65+",18879
"E07000198","Aged 0 to 15",18102
"E07000198","Aged 16 to 64",60960
"E07000198","Aged 65+",15307
"E07000199","Aged 0 to 15",17559
"E07000199","Aged 16 to 64",46785
"E07000199","Aged 65+",7309
"E07000218","Aged 0 to 15",12522
"E07000218","Aged 16 to 64",40074
"E07000218","Aged 65+",8632
"E07000219","Aged 0 to 15",25756
"E07000219","Aged 16 to 64",76378
"E07000219","Aged 65+",16508
"E07000220","Aged 0 to 15",17363
"E07000220","Aged 16 to 64",54540
"E07000220","Aged 65+",13573
"E07000221","Aged 0 to 15",19609
"E07000221","Aged 16 to 64",69389
"E07000221","Aged 65+",18814
"E07000222","Aged 0 to 15",22742
"E07000222","Aged 16 to 64",76543
"E07000222","Aged 65+",19895
"E07000234","Aged 0 to 15",16308
"E07000234","Aged 16 to 64",55538
"E07000234","Aged 65+",13724
"E07000235","Aged 0 to 15",13371
"E07000235","Aged 16 to 64",43415
"E07000235","Aged 65+",14277
"E07000236","Aged 0 to 15",18908
"E07000236","Aged 16 to 64",50861
"E07000236","Aged 65+",8913
"E07000237","Aged 0 to 15",18270
"E07000237","Aged 16 to 64",56305
"E07000237","Aged 65+",12939
"E07000238","Aged 0 to 15",20222
"E07000238","Aged 16 to 64",65755
"E07000238","Aged 65+",17899
"E07000239","Aged 0 to 15",19425
"E07000239","Aged 16 to 64",62802
"E07000239","Aged 65+",15043
"E08000025","Aged 0 to 15",234852
"E08000025","Aged 16 to 64",614974
"E08000025","Aged 65+",150314
"E08000026","Aged 0 to 15",66091
"E08000026","Aged 16 to 64",187967
"E08000026","Aged 65+",47637
"E08000027","Aged 0 to 15",62181
"E08000027","Aged 16 to 64",197778
"E08000027","Aged 65+",48205
"E08000028","Aged 0 to 15",63097
"E08000028","Aged 16 to 64",179702
"E08000028","Aged 65+",48211
"E08000029","Aged 0 to 15",41428
"E08000029","Aged 16 to 64",127222
"E08000029","Aged 65+",30717
"E08000030","Aged 0 to 15",57018
"E08000030","Aged 16 to 64",164435
"E08000030","Aged 65+",38792
"E08000031","Aged 0 to 15",53436
"E08000031","Aged 16 to 64",152358
"E08000031","Aged 65+",39392
"E06000031","Aged 0 to 15",36615
"E06000031","Aged 16 to 64",100238
"E06000031","Aged 65+",21171
"E06000032","Aged 0 to 15",45089
"E06000032","Aged 16 to 64",115561
"E06000032","Aged 65+",20170
"E06000033","Aged 0 to 15",32096
"E06000033","Aged 16 to 64",99318
"E06000033","Aged 65+",32972
"E06000034","Aged 0 to 15",29238
"E06000034","Aged 16 to 64",85785
"E06000034","Aged 65+",17457
"E06000055","Aged 0 to 15",28804
"E06000055","Aged 16 to 64",88066
"E06000055","Aged 65+",20136
"E06000056","Aged 0 to 15",48769
"E06000056","Aged 16 to 64",145327
"E06000056","Aged 65+",28205
"E07000008","Aged 0 to 15",16650
"E07000008","Aged 16 to 64",74945
"E07000008","Aged 65+",15668
"E07000009","Aged 0 to 15",12464
"E07000009","Aged 16 to 64",39492
"E07000009","Aged 65+",10510
"E07000010","Aged 0 to 15",15232
"E07000010","Aged 16 to 64",48536
"E07000010","Aged 65+",14434
"E07000011","Aged 0 to 15",33473
"E07000011","Aged 16 to 64",97982
"E07000011","Aged 65+",17874
"E07000012","Aged 0 to 15",25562
"E07000012","Aged 16 to 64",78353
"E07000012","Aged 65+",17519
"E07000066","Aged 0 to 15",35685
"E07000066","Aged 16 to 64",103001
"E07000066","Aged 65+",22005
"E07000067","Aged 0 to 15",26049
"E07000067","Aged 16 to 64",77743
"E07000067","Aged 65+",18433
"E07000068","Aged 0 to 15",13035
"E07000068","Aged 16 to 64",45902
"E07000068","Aged 65+",11739
"E07000069","Aged 0 to 15",17221
"E07000069","Aged 16 to 64",56130
"E07000069","Aged 65+",13023
"E07000070","Aged 0 to 15",32562
"E07000070","Aged 16 to 64",102252
"E07000070","Aged 65+",20990
"E07000071","Aged 0 to 15",30238
"E07000071","Aged 16 to 64",96934
"E07000071","Aged 65+",21706
"E07000072","Aged 0 to 15",22155
"E07000072","Aged 16 to 64",75452
"E07000072","Aged 65+",19919
"E07000073","Aged 0 to 15",16165
"E07000073","Aged 16 to 64",47039
"E07000073","Aged 65+",10280
"E07000074","Aged 0 to 15",11266
"E07000074","Aged 16 to 64",34119
"E07000074","Aged 65+",8204
"E07000075","Aged 0 to 15",15109
"E07000075","Aged 16 to 64",47930
"E07000075","Aged 65+",12357
"E07000076","Aged 0 to 15",22700
"E07000076","Aged 16 to 64",72546
"E07000076","Aged 65+",34928
"E07000077","Aged 0 to 15",13788
"E07000077","Aged 16 to 64",43402
"E07000077","Aged 65+",9580
"E07000095","Aged 0 to 15",16812
"E07000095","Aged 16 to 64",54559
"E07000095","Aged 65+",11063
"E07000096","Aged 0 to 15",28521
"E07000096","Aged 16 to 64",85805
"E07000096","Aged 65+",19429
"E07000098","Aged 0 to 15",19015
"E07000098","Aged 16 to 64",57677
"E07000098","Aged 65+",15710
"E07000099","Aged 0 to 15",23423
"E07000099","Aged 16 to 64",72172
"E07000099","Aged 65+",17682
"E07000102","Aged 0 to 15",16103
"E07000102","Aged 16 to 64",51188
"E07000102","Aged 65+",13249
"E07000103","Aged 0 to 15",16068
"E07000103","Aged 16 to 64",49034
"E07000103","Aged 65+",10164
"E07000143","Aged 0 to 15",22149
"E07000143","Aged 16 to 64",68394
"E07000143","Aged 65+",20990
"E07000144","Aged 0 to 15",20055
"E07000144","Aged 16 to 64",68714
"E07000144","Aged 65+",19953
"E07000145","Aged 0 to 15",17549
"E07000145","Aged 16 to 64",53959
"E07000145","Aged 65+",17096
"E07000146","Aged 0 to 15",24513
"E07000146","Aged 16 to 64",80027
"E07000146","Aged 65+",26664
"E07000147","Aged 0 to 15",15993
"E07000147","Aged 16 to 64",54448
"E07000147","Aged 65+",22709
"E07000148","Aged 0 to 15",23726
"E07000148","Aged 16 to 64",80145
"E07000148","Aged 65+",21468
"E07000149","Aged 0 to 15",19278
"E07000149","Aged 16 to 64",65164
"E07000149","Aged 65+",19395
"E07000200","Aged 0 to 15",15601
"E07000200","Aged 16 to 64",49835
"E07000200","Aged 65+",14034
"E07000202","Aged 0 to 15",24648
"E07000202","Aged 16 to 64",69933
"E07000202","Aged 65+",20046
"E07000203","Aged 0 to 15",16198
"E07000203","Aged 16 to 64",49790
"E07000203","Aged 65+",13696
"E07000240","Aged 0 to 15",25377
"E07000240","Aged 16 to 64",83106
"E07000240","Aged 65+",18448
"E07000241","Aged 0 to 15",18997
"E07000241","Aged 16 to 64",59545
"E07000241","Aged 65+",15645
"E07000242","Aged 0 to 15",24606
"E07000242","Aged 16 to 64",80730
"E07000242","Aged 65+",15776
"E07000243","Aged 0 to 15",17906
"E07000243","Aged 16 to 64",47853
"E07000243","Aged 65+",9754
"E07000244","Aged 0 to 15",43189
"E07000244","Aged 16 to 64",129991
"E07000244","Aged 65+",44794
"E07000245","Aged 0 to 15",32271
"E07000245","Aged 16 to 64",97979
"E07000245","Aged 65+",22806
"E09000001","Aged 0 to 15",512
"E09000001","Aged 16 to 64",3989
"E09000001","Aged 65+",924
"E09000002","Aged 0 to 15",35198
"E09000002","Aged 16 to 64",95496
"E09000002","Aged 65+",26063
"E09000003","Aged 0 to 15",60859
"E09000003","Aged 16 to 64",189912
"E09000003","Aged 65+",46559
"E09000004","Aged 0 to 15",45791
"E09000004","Aged 16 to 64",139791
"E09000004","Aged 65+",33009
"E09000005","Aged 0 to 15",52714
"E09000005","Aged 16 to 64",164686
"E09000005","Aged 65+",28304
"E09000006","Aged 0 to 15",54977
"E09000006","Aged 16 to 64",185394
"E09000006","Aged 65+",49606
"E09000007","Aged 0 to 15",29974
"E09000007","Aged 16 to 64",125905
"E09000007","Aged 65+",24148
"E09000008","Aged 0 to 15",69079
"E09000008","Aged 16 to 64",210958
"E09000008","Aged 65+",42738
"E09000009","Aged 0 to 15",59889
"E09000009","Aged 16 to 64",190560
"E09000009","Aged 65+",35934
"E09000010","Aged 0 to 15",54867
"E09000010","Aged 16 to 64",166993
"E09000010","Aged 65+",38167
"E09000011","Aged 0 to 15",47706
"E09000011","Aged 16 to 64",132230
"E09000011","Aged 65+",30261
"E09000012","Aged 0 to 15",45919
"E09000012","Aged 16 to 64",123414
"E09000012","Aged 65+",20933
"E09000013","Aged 0 to 15",25165
"E09000013","Aged 16 to 64",109806
"E09000013","Aged 65+",18791
"E09000014","Aged 0 to 15",43353
"E09000014","Aged 16 to 64",141517
"E09000014","Aged 65+",22577
"E09000015","Aged 0 to 15",43274
"E09000015","Aged 16 to 64",134038
"E09000015","Aged 65+",30061
"E09000016","Aged 0 to 15",45581
"E09000016","Aged 16 to 64",145539
"E09000016","Aged 65+",37576
"E09000017","Aged 0 to 15",49580
"E09000017","Aged 16 to 64",155092
"E09000017","Aged 65+",34036
"E09000018","Aged 0 to 15",43091
"E09000018","Aged 16 to 64",132964
"E09000018","Aged 65+",25701
"E09000019","Aged 0 to 15",33998
"E09000019","Aged 16 to 64",118727
"E09000019","Aged 65+",20643
"E09000020","Aged 0 to 15",19110
"E09000020","Aged 16 to 64",102480
"E09000020","Aged 65+",18407
"E09000021","Aged 0 to 15",25541
"E09000021","Aged 16 to 64",89776
"E09000021","Aged 65+",21103
"E09000022","Aged 0 to 15",52371
"E09000022","Aged 16 to 64",175821
"E09000022","Aged 65+",28430
"E09000023","Aged 0 to 15",50796
"E09000023","Aged 16 to 64",159349
"E09000023","Aged 65+",31838
"E09000024","Aged 0 to 15",34334
"E09000024","Aged 16 to 64",115801
"E09000024","Aged 65+",25619
"E09000025","Aged 0 to 15",60123
"E09000025","Aged 16 to 64",140620
"E09000025","Aged 65+",24176
"E09000026","Aged 0 to 15",47402
"E09000026","Aged 16 to 64",145065
"E09000026","Aged 65+",34217
"E09000027","Aged 0 to 15",29502
"E09000027","Aged 16 to 64",109030
"E09000027","Aged 65+",26496
"E09000028","Aged 0 to 15",49426
"E09000028","Aged 16 to 64",152952
"E09000028","Aged 65+",29228
"E09000029","Aged 0 to 15",35360
"E09000029","Aged 16 to 64",110754
"E09000029","Aged 65+",26804
"E09000030","Aged 0 to 15",44423
"E09000030","Aged 16 to 64",106821
"E09000030","Aged 65+",20289
"E09000031","Aged 0 to 15",47781
"E09000031","Aged 16 to 64",143063
"E09000031","Aged 65+",29250
"E09000032","Aged 0 to 15",43315
"E09000032","Aged 16 to 64",184712
"E09000032","Aged 65+",33297
"E09000033","Aged 0 to 15",23959
"E09000033","Aged 16 to 64",124184
"E09000033","Aged 65+",25933
"E06000035","Aged 0 to 15",55660
"E06000035","Aged 16 to 64",156877
"E06000035","Aged 65+",30049
"E06000036","Aged 0 to 15",23319
"E06000036","Aged 16 to 64",69191
"E06000036","Aged 65+",11022
"E06000037","Aged 0 to 15",30401
"E06000037","Aged 16 to 64",92913
"E06000037","Aged 65+",17710
"E06000038","Aged 0 to 15",27490
"E06000038","Aged 16 to 64",89922
"E06000038","Aged 65+",18382
"E06000039","Aged 0 to 15",25957
"E06000039","Aged 16 to 64",71778
"E06000039","Aged 65+",13251
"E06000040","Aged 0 to 15",25908
"E06000040","Aged 16 to 64",88391
"E06000040","Aged 65+",19849
"E06000041","Aged 0 to 15",30889
"E06000041","Aged 16 to 64",96774
"E06000041","Aged 65+",14990
"E06000042","Aged 0 to 15",46803
"E06000042","Aged 16 to 64",122467
"E06000042","Aged 65+",18667
"E06000043","Aged 0 to 15",40526
"E06000043","Aged 16 to 64",154131
"E06000043","Aged 65+",46172
"E06000044","Aged 0 to 15",36194
"E06000044","Aged 16 to 64",120826
"E06000044","Aged 65+",30881
"E06000045","Aged 0 to 15",41975
"E06000045","Aged 16 to 64",134148
"E06000045","Aged 65+",33003
"E06000046","Aged 0 to 15",23125
"E06000046","Aged 16 to 64",73178
"E06000046","Aged 65+",29135
"E06000060","Aged 0 to 15",97364
"E06000060","Aged 16 to 64",303683
"E06000060","Aged 65+",63031
"E07000061","Aged 0 to 15",14932
"E07000061","Aged 16 to 64",48788
"E07000061","Aged 65+",23213
"E07000062","Aged 0 to 15",17150
"E07000062","Aged 16 to 64",48954
"E07000062","Aged 65+",16342
"E07000063","Aged 0 to 15",17299
"E07000063","Aged 16 to 64",51865
"E07000063","Aged 65+",20404
"E07000064","Aged 0 to 15",14591
"E07000064","Aged 16 to 64",44230
"E07000064","Aged 65+",24991
"E07000065","Aged 0 to 15",26150
"E07000065","Aged 16 to 64",78880
"E07000065","Aged 65+",28431
"E07000084","Aged 0 to 15",31843
"E07000084","Aged 16 to 64",98151
"E07000084","Aged 65+",17354
"E07000085","Aged 0 to 15",22805
"E07000085","Aged 16 to 64",68026
"E07000085","Aged 65+",15851
"E07000086","Aged 0 to 15",23658
"E07000086","Aged 16 to 64",71087
"E07000086","Aged 65+",15282
"E07000087","Aged 0 to 15",20226
"E07000087","Aged 16 to 64",65457
"E07000087","Aged 65+",16168
"E07000088","Aged 0 to 15",16553
"E07000088","Aged 16 to 64",46913
"E07000088","Aged 65+",11332
"E07000089","Aged 0 to 15",17342
"E07000089","Aged 16 to 64",55231
"E07000089","Aged 65+",9245
"E07000090","Aged 0 to 15",25163
"E07000090","Aged 16 to 64",73529
"E07000090","Aged 65+",19939
"E07000091","Aged 0 to 15",30737
"E07000091","Aged 16 to 64",98265
"E07000091","Aged 65+",36105
"E07000092","Aged 0 to 15",18575
"E07000092","Aged 16 to 64",58120
"E07000092","Aged 65+",9630
"E07000093","Aged 0 to 15",21613
"E07000093","Aged 16 to 64",67191
"E07000093","Aged 65+",14686
"E07000094","Aged 0 to 15",19159
"E07000094","Aged 16 to 64",64069
"E07000094","Aged 65+",17176
"E07000105","Aged 0 to 15",19770
"E07000105","Aged 16 to 64",58694
"E07000105","Aged 65+",15299
"E07000106","Aged 0 to 15",24295
"E07000106","Aged 16 to 64",78968
"E07000106","Aged 65+",27117
"E07000107","Aged 0 to 15",16745
"E07000107","Aged 16 to 64",53951
"E07000107","Aged 65+",11747
"E07000108","Aged 0 to 15",21265
"E07000108","Aged 16 to 64",63394
"E07000108","Aged 65+",19716
"E07000109","Aged 0 to 15",19971
"E07000109","Aged 16 to 64",60001
"E07000109","Aged 65+",13588
"E07000110","Aged 0 to 15",28121
"E07000110","Aged 16 to 64",88496
"E07000110","Aged 65+",20360
"E07000111","Aged 0 to 15",22398
"E07000111","Aged 16 to 64",69152
"E07000111","Aged 65+",17388
"E07000112","Aged 0 to 15",18403
"E07000112","Aged 16 to 64",55942
"E07000112","Aged 65+",19726
"E07000113","Aged 0 to 15",25605
"E07000113","Aged 16 to 64",73730
"E07000113","Aged 65+",17463
"E07000114","Aged 0 to 15",24483
"E07000114","Aged 16 to 64",70386
"E07000114","Aged 65+",29511
"E07000115","Aged 0 to 15",21632
"E07000115","Aged 16 to 64",66334
"E07000115","Aged 65+",14296
"E07000116","Aged 0 to 15",20375
"E07000116","Aged 16 to 64",64743
"E07000116","Aged 65+",17034
"E07000177","Aged 0 to 15",27862
"E07000177","Aged 16 to 64",80637
"E07000177","Aged 65+",15929
"E07000178","Aged 0 to 15",22319
"E07000178","Aged 16 to 64",87230
"E07000178","Aged 65+",18122
"E07000179","Aged 0 to 15",25008
"E07000179","Aged 16 to 64",78737
"E07000179","Aged 65+",17835
"E07000180","Aged 0 to 15",23399
"E07000180","Aged 16 to 64",73087
"E07000180","Aged 65+",16031
"E07000181","Aged 0 to 15",19107
"E07000181","Aged 16 to 64",60605
"E07000181","Aged 65+",13941
"E07000207","Aged 0 to 15",23085
"E07000207","Aged 16 to 64",72815
"E07000207","Aged 65+",19649
"E07000208","Aged 0 to 15",12554
"E07000208","Aged 16 to 64",42800
"E07000208","Aged 65+",11766
"E07000209","Aged 0 to 15",23376
"E07000209","Aged 16 to 64",82572
"E07000209","Aged 65+",19522
"E07000210","Aged 0 to 15",14211
"E07000210","Aged 16 to 64",49724
"E07000210","Aged 65+",14996
"E07000211","Aged 0 to 15",23245
"E07000211","Aged 16 to 64",75651
"E07000211","Aged 65+",20273
"E07000212","Aged 0 to 15",13469
"E07000212","Aged 16 to 64",48982
