"areacd","category","value"
"E07000126","Aged 16 to 64",68122
"E07000126","Aged 65+",16987
"E07000127","Aged 0 to 15",21535
"E07000127","Aged 16 to 64",70069
"E07000127","Aged 65+",17984
"E07000128","Aged 0 to 15",19051
"E07000128","Aged 16 to 64",64157
"E07000128","Aged 65+",24552
"E08000001","Aged 0 to 15",56162
"E08000001","Aged 16 to 64",169085
"E08000001","Aged 65+",39264
"E08000002","Aged 0 to 15",37747
"E08000002","Aged 16 to 64",116028
"E08000002","Aged 65+",27224
"E08000003","Aged 0 to 15",85912
"E08000003","Aged 16 to 64",306327
"E08000003","Aged 65+",52686
"E08000004","Aged 0 to 15",49652
"E08000004","Aged 16 to 64",137954
"E08000004","Aged 65+",31382
"E08000005","Aged 0 to 15",45706
"E08000005","Aged 16 to 64",132064
"E08000005","Aged 65+",29516
"E08000006","Aged 0 to 15",42114
"E08000006","Aged 16 to 64",141944
"E08000006","Aged 65+",33863
"E08000007","Aged 0 to 15",55321
"E08000007","Aged 16 to 64",179281
"E08000007","Aged 65+",47766
"E08000008","Aged 0 to 15",43758
"E08000008","Aged 16 to 64",137880
"E08000008","Aged 65+",32029
"E08000009","Aged 0 to 15",42849
"E08000009","Aged 16 to 64",136657
"E08000009","Aged 65+",34623
"E08000010","Aged 0 to 15",60419
"E08000010","Aged 16 to 64",199604
"E08000010","Aged 65+",44935
"E08000011","Aged 0 to 15",32192
"E08000011","Aged 16 to 64",94239
"E08000011","Aged 65+",22785
"E08000012","Aged 0 to 15",83289
"E08000012","Aged 16 to 64",298787
"E08000012","Aged 65+",66015
"E08000013","Aged 0 to 15",34881
"E08000013","Aged 16 to 64",112258
"E08000013","Aged 65+",28599
"E08000014","Aged 0 to 15",53779
"E08000014","Aged 16 to 64",170477
"E08000014","Aged 65+",54597
"E08000015","Aged 0 to 15",62521
"E08000015","Aged 16 to 64",194964
"E08000015","Aged 65+",57645
"E06000010","Aged 0 to 15",50177
"E06000010","Aged 16 to 64",165802
"E06000010","Aged 65+",37070
"E06000011","Aged 0 to 15",58362
"E06000011","Aged 16 to 64",204818
"E06000011","Aged 65+",61937
"E06000012","Aged 0 to 15",32856
"E06000012","Aged 16 to 64",98915
"E06000012","Aged 65+",26771
"E06000013","Aged 0 to 15",31188
"E06000013","Aged 16 to 64",100184
"E06000013","Aged 65+",26839
"E06000014","Aged 0 to 15",30666
"E06000014","Aged 16 to 64",124749
"E06000014","Aged 65+",31228
"E06000065","Aged 0 to 15",108890
"E06000065","Aged 16 to 64",362612
"E06000065","Aged 65+",108457
"E08000016","Aged 0 to 15",43524
"E08000016","Aged 16 to 64",141625
"E08000016","Aged 65+",36078
"E08000017","Aged 0 to 15",58624
"E08000017","Aged 16 to 64",184160
"E08000017","Aged 65+",48066
"E08000018","Aged 0 to 15",51185
"E08000018","Aged 16 to 64",160192
"E08000018","Aged 65+",40345
"E08000019","Aged 0 to 15",96532
"E08000019","Aged 16 to 64",339691
"E08000019","Aged 65+",83417
"E08000032","Aged 0 to 15",111522
"E08000032","Aged 16 to 64",304928
"E08000032","Aged 65+",68200
"E08000033","Aged 0 to 15",40231
"E08000033","Aged 16 to 64",124598
"E08000033","Aged 65+",30151
"E08000034","Aged 0 to 15",83983
"E08000034","Aged 16 to 64",255498
"E08000034","Aged 65+",58049
"E08000035","Aged 0 to 15",133708
"E08000035","Aged 16 to 64",480214
"E08000035","Aged 65+",109120
"E08000036","Aged 0 to 15",62440
"E08000036","Aged 16 to 64",205549
"E08000036","Aged 65+",50048
"E06000015","Aged 0 to 15",47967
"E06000015","Aged 16 to 64",149555
"E06000015","Aged 65+",36979
"E06000016","Aged 0 to 15",62875
"E06000016","Aged 16 to 64",194008
"E06000016","Aged 65+",37244
"E06000017","Aged 0 to 15",6700
"E06000017","Aged 16 to 64",22598
"E06000017","Aged 65+",6325
"E06000018","Aged 0 to 15",50433
"E06000018","Aged 16 to 64",192218
"E06000018","Aged 65+",36973
"E06000061","Aged 0 to 15",61174
"E06000061","Aged 16 to 64",188400
"E06000061","Aged 65+",43932
"E06000062","Aged 0 to 15",72592
"E06000062","Aged 16 to 64",231827
"E06000062","Aged 65+",48691
"E07000032","Aged 0 to 15",22536
"E07000032","Aged 16 to 64",75976
"E07000032","Aged 65+",19909
"E07000033","Aged 0 to 15",14242
"E07000033","Aged 16 to 64",46673
"E07000033","Aged 65+",12686
"E07000034","Aged 0 to 15",18943
"E07000034","Aged 16 to 64",63947
"E07000034","Aged 65+",17655
"E07000035","Aged 0 to 15",12539
"E07000035","Aged 16 to 64",43262
"E07000035","Aged 65+",13735
"E07000036","Aged 0 to 15",21598
"E07000036","Aged 16 to 64",70632
"E07000036","Aged 65+",17838
"E07000037","Aged 0 to 15",17693
"E07000037","Aged 16 to 64",57462
"E07000037","Aged 65+",14106
"E07000038","Aged 0 to 15",17429
"E07000038","Aged 16 to 64",61979
"E07000038","Aged 65+",18124
"E07000039","Aged 0 to 15",17701
"E07000039","Aged 16 to 64",56459
"E07000039","Aged 65+",12346
"E07000129","Aged 0 to 15",18069
"E07000129","Aged 16 to 64",58892
"E07000129","Aged 65+",14703
"E07000130","Aged 0 to 15",27617
"E07000130","Aged 16 to 64",103383
"E07000130","Aged 65+",23740
"E07000131","Aged 0 to 15",16309
"E07000131","Aged 16 to 64",50657
"E07000131","Aged 65+",12894
"E07000132","Aged 0 to 15",19000
"E07000132","Aged 16 to 64",66113
"E07000132","Aged 65+",16840
"E07000133","Aged 0 to 15",9390
"E07000133","Aged 16 to 64",31133
"E07000133","Aged 65+",8095
"E07000134","Aged 0 to 15",17641
"E07000134","Aged 16 to 64",57157
"E07000134","Aged 65+",14047
"E07000135","Aged 0 to 15",10416
"E07000135","Aged 16 to 64",35951
"E07000135","Aged 65+",10087
"E07000136","Aged 0 to 15",10495
"E07000136","Aged 16 to 64",36091
"E07000136","Aged 65+",11504
"E07000137","Aged 0 to 15",22586
"E07000137","Aged 16 to 64",81255
"E07000137","Aged 65+",31048
"E07000138","Aged 0 to 15",15814
"E07000138","Aged 16 to 64",58940
"E07000138","Aged 65+",12992
"E07000139","Aged 0 to 15",19050
"E07000139","Aged 16 to 64",62094
"E07000139","Aged 65+",18799
"E07000140","Aged 0 to 15",14421
"E07000140","Aged 16 to 64",48688
"E07000140","Aged 65+",17723
"E07000141","Aged 0 to 15",25197
"E07000141","Aged 16 to 64",80071
"E07000141","Aged 65+",21861
"E07000142","Aged 0 to 15",15933
"E07000142","Aged 16 to 64",52242
"E07000142","Aged 65+",15611
"E07000170","Aged 0 to 15",22534
"E07000170","Aged 16 to 64",73595
"E07000170","Aged 65+",17976
"E07000171","Aged 0 to 15",21223
"E07000171","Aged 16 to 64",70478
"E07000171","Aged 65+",18316
"E07000172","Aged 0 to 15",19117
"E07000172","Aged 16 to 64",70695
"E07000172","Aged 65+",18273
"E07000173","Aged 0 to 15",20664
"E07000173","Aged 16 to 64",71753
"E07000173","Aged 65+",19430
"E07000174","Aged 0 to 15",19535
"E07000174","Aged 16 to 64",63786
"E07000174","Aged 65+",16385
"E07000175","Aged 0 to 15",21434
"E07000175","Aged 16 to 64",69127
"E07000175","Aged 65+",19215
"E07000176","Aged 0 to 15",20387
"E07000176","Aged 16 to 64",69299
"E07000176","Aged 65+",17744
"E06000019","Aged 0 to 15",33178
"E06000019","Aged 16 to 64",107814
"E06000019","Aged 65+",35041
"E06000020","Aged 0 to 15",34823
"E06000020","Aged 16 to 64",104992
"E06000020","Aged 65+",20788
"E06000021","Aged 0 to 15",46765
"E06000021","Aged 16 to 64",156127
"E06000021","Aged 65+",38186
"E06000051","Aged 0 to 15",54016
"E06000051","Aged 16 to 64",180776
"E06000051","Aged 65+",54018
"E07000192","Aged 0 to 15",19168
"E07000192","Aged 16 to 64",61548
"E07000192","Aged 65+",13463
"E07000193","Aged 0 to 15",22074
"E07000193","Aged 16 to 64",67820
"E07000193","Aged 65+",16906
"E07000194","Aged 0 to 15",18122
"E07000194","Aged 16 to 64",61653
"E07000194","Aged 65+",15805
"E07000195","Aged 0 to 15",22122
"E07000195","Aged 16 to 64",79781
"E07000195","Aged 65+",21173
"E07000196","Aged 0 to 15",19592
"E07000196","Aged 16 to 64",68219
"E07000196","Aged 65+",18489
"E07000197","Aged 0 to 15",21898
"E07000197","Aged 16 to 64",79872
"E07000197","Aged 65+",21454
"E07000198","Aged 0 to 15",16851
"E07000198","Aged 16 to 64",60780
"E07000198","Aged 65+",17349
"E07000199","Aged 0 to 15",15883
"E07000199","Aged 16 to 64",49623
"E07000199","Aged 65+",8918
"E07000218","Aged 0 to 15",11667
"E07000218","Aged 16 to 64",40318
"E07000218","Aged 65+",9784
"E07000219","Aged 0 to 15",24673
"E07000219","Aged 16 to 64",77713
"E07000219","Aged 65+",18282
"E07000220","Aged 0 to 15",18065
"E07000220","Aged 16 to 64",57324
"E07000220","Aged 65+",14609
"E07000221","Aged 0 to 15",20845
"E07000221","Aged 16 to 64",70821
"E07000221","Aged 65+",21817
"E07000222","Aged 0 to 15",23638
"E07000222","Aged 16 to 64",88066
"E07000222","Aged 65+",21015
"E07000234","Aged 0 to 15",17285
"E07000234","Aged 16 to 64",57013
"E07000234","Aged 65+",16218
"E07000235","Aged 0 to 15",13312
"E07000235","Aged 16 to 64",44107
"E07000235","Aged 65+",15747
"E07000236","Aged 0 to 15",16564
"E07000236","Aged 16 to 64",53006
"E07000236","Aged 65+",10084
"E07000237","Aged 0 to 15",18553
"E07000237","Aged 16 to 64",61701
"E07000237","Aged 65+",13589
"E07000238","Aged 0 to 15",21319
"E07000238","Aged 16 to 64",71829
"E07000238","Aged 65+",21110
"E07000239","Aged 0 to 15",17657
"E07000239","Aged 16 to 64",62401
"E07000239","Aged 65+",17165
"E08000025","Aged 0 to 15",227740
"E08000025","Aged 16 to 64",635206
"E08000025","Aged 65+",139430
"E08000026","Aged 0 to 15",59635
"E08000026","Aged 16 to 64",193046
"E08000026","Aged 65+",45493
"E08000027","Aged 0 to 15",59989
"E08000027","Aged 16 to 64",193729
"E08000027","Aged 65+",52453
"E08000028","Aged 0 to 15",61671
"E08000028","Aged 16 to 64",180989
"E08000028","Aged 65+",46189
"E08000029","Aged 0 to 15",40970
"E08000029","Aged 16 to 64",125506
"E08000029","Aged 65+",34677
"E08000030","Aged 0 to 15",54864
"E08000030","Aged 16 to 64",159351
"E08000030","Aged 65+",42487
"E08000031","Aged 0 to 15",48687
"E08000031","Aged 16 to 64",151760
"E08000031","Aged 65+",40120
"E06000031","Aged 0 to 15",35125
"E06000031","Aged 16 to 64",105562
"E06000031","Aged 65+",22798
"E06000032","Aged 0 to 15",42016
"E06000032","Aged 16 to 64",118670
"E06000032","Aged 65+",22877
"E06000033","Aged 0 to 15",31846
"E06000033","Aged 16 to 64",99672
"E06000033","Aged 65+",29970
"E06000034","Aged 0 to 15",31618
"E06000034","Aged 16 to 64",96512
"E06000034","Aged 65+",18926
"E06000055","Aged 0 to 15",30755
"E06000055","Aged 16 to 64",97807
"E06000055","Aged 65+",22746
"E06000056","Aged 0 to 15",50218
"E06000056","Aged 16 to 64",156470
"E06000056","Aged 65+",33756
"E07000008","Aged 0 to 15",15615
"E07000008","Aged 16 to 64",82395
"E07000008","Aged 65+",14157
"E07000009","Aged 0 to 15",15115
"E07000009","Aged 16 to 64",48244
"E07000009","Aged 65+",12637
"E07000010","Aged 0 to 15",16906
"E07000010","Aged 16 to 64",53981
"E07000010","Aged 65+",17096
"E07000011","Aged 0 to 15",34404
"E07000011","Aged 16 to 64",106178
"E07000011","Aged 65+",22072
"E07000012","Aged 0 to 15",27403
"E07000012","Aged 16 to 64",87803
"E07000012","Aged 65+",20439
"E07000066","Aged 0 to 15",35377
"E07000066","Aged 16 to 64",107165
"E07000066","Aged 65+",25283
"E07000067","Aged 0 to 15",28251
"E07000067","Aged 16 to 64",88456
"E07000067","Aged 65+",20719
"E07000068","Aged 0 to 15",13549
"E07000068","Aged 16 to 64",43364
"E07000068","Aged 65+",12982
"E07000069","Aged 0 to 15",16350
"E07000069","Aged 16 to 64",54963
"E07000069","Aged 65+",15894
"E07000070","Aged 0 to 15",31449
"E07000070","Aged 16 to 64",106856
"E07000070","Aged 65+",24200
"E07000071","Aged 0 to 15",30639
"E07000071","Aged 16 to 64",104037
"E07000071","Aged 65+",23976
"E07000072","Aged 0 to 15",23759
"E07000072","Aged 16 to 64",76947
"E07000072","Aged 65+",20789
"E07000073","Aged 0 to 15",16278
"E07000073","Aged 16 to 64",49992
"E07000073","Aged 65+",11749
"E07000074","Aged 0 to 15",11822
"E07000074","Aged 16 to 64",38516
"E07000074","Aged 65+",9965
"E07000075","Aged 0 to 15",15500
"E07000075","Aged 16 to 64",49999
"E07000075","Aged 65+",14601
"E07000076","Aged 0 to 15",24188
"E07000076","Aged 16 to 64",79469
"E07000076","Aged 65+",36683
"E07000077","Aged 0 to 15",14491
"E07000077","Aged 16 to 64",45224
"E07000077","Aged 65+",11150
"E07000095","Aged 0 to 15",18044
"E07000095","Aged 16 to 64",56300
"E07000095","Aged 65+",13461
"E07000096","Aged 0 to 15",28493
"E07000096","Aged 16 to 64",88394
"E07000096","Aged 65+",21516
"E07000098","Aged 0 to 15",19364
"E07000098","Aged 16 to 64",59191
"E07000098","Aged 65+",15233
"E07000099","Aged 0 to 15",24376
"E07000099","Aged 16 to 64",76298
"E07000099","Aged 65+",19418
"E07000102","Aged 0 to 15",17351
"E07000102","Aged 16 to 64",52758
"E07000102","Aged 65+",13854
"E07000103","Aged 0 to 15",16462
"E07000103","Aged 16 to 64",54138
"E07000103","Aged 65+",10497
"E07000143","Aged 0 to 15",23265
"E07000143","Aged 16 to 64",75941
"E07000143","Aged 65+",24738
"E07000144","Aged 0 to 15",21661
"E07000144","Aged 16 to 64",75188
"E07000144","Aged 65+",24190
"E07000145","Aged 0 to 15",17439
"E07000145","Aged 16 to 64",57468
"E07000145","Aged 65+",18409
"E07000146","Aged 0 to 15",25141
"E07000146","Aged 16 to 64",84271
"E07000146","Aged 65+",30209
"E07000147","Aged 0 to 15",15579
"E07000147","Aged 16 to 64",57750
"E07000147","Aged 65+",26045
"E07000148","Aged 0 to 15",19932
"E07000148","Aged 16 to 64",84141
"E07000148","Aged 65+",19784
"E07000149","Aged 0 to 15",21060
"E07000149","Aged 16 to 64",70780
"E07000149","Aged 65+",22699
"E07000200","Aged 0 to 15",16569
"E07000200","Aged 16 to 64",52937
"E07000200","Aged 65+",16116
"E07000202","Aged 0 to 15",24605
"E07000202","Aged 16 to 64",77042
"E07000202","Aged 65+",19528
"E07000203","Aged 0 to 15",17534
"E07000203","Aged 16 to 64",55938
"E07000203","Aged 65+",16020
"E07000240","Aged 0 to 15",27784
"E07000240","Aged 16 to 64",83832
"E07000240","Aged 65+",19668
"E07000241","Aged 0 to 15",18884
"E07000241","Aged 16 to 64",64963
"E07000241","Aged 65+",16623
"E07000242","Aged 0 to 15",27170
"E07000242","Aged 16 to 64",84816
"E07000242","Aged 65+",18470
"E07000243","Aged 0 to 15",17333
"E07000243","Aged 16 to 64",51476
"E07000243","Aged 65+",11199
"E07000244","Aged 0 to 15",43569
"E07000244","Aged 16 to 64",139314
"E07000244","Aged 65+",50446
"E07000245","Aged 0 to 15",30780
"E07000245","Aged 16 to 64",102898
"E07000245","Aged 65+",25791
"E09000001","Aged 0 to 15",608
"E09000001","Aged 16 to 64",5566
"E09000001","Aged 65+",944
"E09000002","Aged 0 to 15",38820
"E09000002","Aged 16 to 64",104543
"E09000002","Aged 65+",22247
"E09000003","Aged 0 to 15",65874
"E09000003","Aged 16 to 64",212936
"E09000003","Aged 65+",44913
"E09000004","Aged 0 to 15",46148
"E09000004","Aged 16 to 64",139467
"E09000004","Aged 65+",35302
"E09000005","Aged 0 to 15",53880
"E09000005","Aged 16 to 64",183744
"E09000005","Aged 65+",30711
"E09000006","Aged 0 to 15",58972
"E09000006","Aged 16 to 64",188258
"E09000006","Aged 65+",50077
"E09000007","Aged 0 to 15",33570
"E09000007","Aged 16 to 64",152421
"E09000007","Aged 65+",21350
"E09000008","Aged 0 to 15",72664
"E09000008","Aged 16 to 64",221935
"E09000008","Aged 65+",42535
"E09000009","Aged 0 to 15",60387
"E09000009","Aged 16 to 64",215196
"E09000009","Aged 65+",34490
"E09000010","Aged 0 to 15",60210
"E09000010","Aged 16 to 64",184609
"E09000010","Aged 65+",37398
"E09000011","Aged 0 to 15",48167
"E09000011","Aged 16 to 64",152146
"E09000011","Aged 65+",26877
"E09000012","Aged 0 to 15",48708
"E09000012","Aged 16 to 64",146753
"E09000012","Aged 65+",18120
"E09000013","Aged 0 to 15",27977
"E09000013","Aged 16 to 64",127238
"E09000013","Aged 65+",16868
"E09000014","Aged 0 to 15",46597
"E09000014","Aged 16 to 64",158979
"E09000014","Aged 65+",20896
"E09000015","Aged 0 to 15",43469
"E09000015","Aged 16 to 64",142270
"E09000015","Aged 65+",30528
"E09000016","Aged 0 to 15",44234
"E09000016","Aged 16 to 64",141520
"E09000016","Aged 65+",40015
"E09000017","Aged 0 to 15",51718
"E09000017","Aged 16 to 64",163183
"E09000017","Aged 65+",33790
"E09000018","Aged 0 to 15",44174
"E09000018","Aged 16 to 64",150863
"E09000018","Aged 65+",24403
"E09000019","Aged 0 to 15",31071
"E09000019","Aged 16 to 64",132230
"E09000019","Aged 65+",17530
"E09000020","Aged 0 to 15",25499
"E09000020","Aged 16 to 64",120769
"E09000020","Aged 65+",19484
"E09000021","Aged 0 to 15",27603
"E09000021","Aged 16 to 64",104203
"E09000021","Aged 65+",19249
"E09000022","Aged 0 to 15",51855
"E09000022","Aged 16 to 64",198648
"E09000022","Aged 65+",23759
"E09000023","Aged 0 to 15",51765
"E09000023","Aged 16 to 64",174170
"E09000023","Aged 65+",26520
"E09000024","Aged 0 to 15",35934
"E09000024","Aged 16 to 64",129414
"E09000024","Aged 65+",23560
"E09000025","Aged 0 to 15",62869
"E09000025","Aged 16 to 64",170481
"E09000025","Aged 65+",21084
"E09000026","Aged 0 to 15",53443
"E09000026","Aged 16 to 64",162426
"E09000026","Aged 65+",32905
"E09000027","Aged 0 to 15",33415
"E09000027","Aged 16 to 64",122787
"E09000027","Aged 65+",23110
"E09000028","Aged 0 to 15",50660
"E09000028","Aged 16 to 64",181732
"E09000028","Aged 65+",24865
"E09000029","Aged 0 to 15",36662
"E09000029","Aged 16 to 64",118359
"E09000029","Aged 65+",26073
"E09000030","Aged 0 to 15",45934
"E09000030","Aged 16 to 64",147761
"E09000030","Aged 65+",17459
"E09000031","Aged 0 to 15",47997
"E09000031","Aged 16 to 64",151962
"E09000031","Aged 65+",25043
"E09000032","Aged 0 to 15",43889
"E09000032","Aged 16 to 64",207336
"E09000032","Aged 65+",27390
"E09000033","Aged 0 to 15",27970
"E09000033","Aged 16 to 64",162312
"E09000033","Aged 65+",24275
"E06000035","Aged 0 to 15",55124
"E06000035","Aged 16 to 64",163577
"E06000035","Aged 65+",32758
"E06000036","Aged 0 to 15",23388
"E06000036","Aged 16 to 64",73311
"E06000036","Aged 65+",12490
"E06000037","Aged 0 to 15",29977
"E06000037","Aged 16 to 64",95280
"E06000037","Aged 65+",19890
"E06000038","Aged 0 to 15",26443
"E06000038","Aged 16 to 64",100529
"E06000038","Aged 65+",17618
"E06000039","Aged 0 to 15",26941
"E06000039","Aged 16 to 64",80528
"E06000039","Aged 65+",13364
"E06000040","Aged 0 to 15",26892
"E06000040","Aged 16 to 64",87238
"E06000040","Aged 65+",20936
"E06000041","Aged 0 to 15",30118
"E06000041","Aged 16 to 64",99591
"E06000041","Aged 65+",19299
"E06000042","Aged 0 to 15",48367
"E06000042","Aged 16 to 64",148628
"E06000042","Aged 65+",22526
"E06000043","Aged 0 to 15",41669
"E06000043","Aged 16 to 64",170196
"E06000043","Aged 65+",37982
"E06000044","Aged 0 to 15",34990
"E06000044","Aged 16 to 64",130899
"E06000044","Aged 65+",27594
"E06000045","Aged 0 to 15",38106
"E06000045","Aged 16 to 64",154719
"E06000045","Aged 65+",30764
"E06000046","Aged 0 to 15",24098
"E06000046","Aged 16 to 64",81570
"E06000046","Aged 65+",30223
"E06000060","Aged 0 to 15",100377
"E06000060","Aged 16 to 64",309221
"E06000060","Aged 65+",72528
"E07000061","Aged 0 to 15",16311
"E07000061","Aged 16 to 64",55365
"E07000061","Aged 65+",22096
"E07000062","Aged 0 to 15",17489
"E07000062","Aged 16 to 64",54388
"E07000062","Aged 65+",14977
"E07000063","Aged 0 to 15",17175
"E07000063","Aged 16 to 64",55668
"E07000063","Aged 65+",20951
"E07000064","Aged 0 to 15",14607
"E07000064","Aged 16 to 64",48101
"E07000064","Aged 65+",24475
"E07000065","Aged 0 to 15",27318
"E07000065","Aged 16 to 64",85774
"E07000065","Aged 65+",30312
"E07000084","Aged 0 to 15",32498
"E07000084","Aged 16 to 64",103147
"E07000084","Aged 65+",20092
"E07000085","Aged 0 to 15",22150
"E07000085","Aged 16 to 64",69530
"E07000085","Aged 65+",18280
"E07000086","Aged 0 to 15",23334
"E07000086","Aged 16 to 64",75775
"E07000086","Aged 65+",17957
"E07000087","Aged 0 to 15",20515
"E07000087","Aged 16 to 64",68248
"E07000087","Aged 65+",19710
"E07000088","Aged 0 to 15",15455
"E07000088","Aged 16 to 64",49824
"E07000088","Aged 65+",12820
"E07000089","Aged 0 to 15",17869
"E07000089","Aged 16 to 64",56880
"E07000089","Aged 65+",11618
"E07000090","Aged 0 to 15",22533
"E07000090","Aged 16 to 64",71961
"E07000090","Aged 65+",22868
"E07000091","Aged 0 to 15",30178
"E07000091","Aged 16 to 64",101858
"E07000091","Aged 65+",39733
"E07000092","Aged 0 to 15",18629
"E07000092","Aged 16 to 64",60261
"E07000092","Aged 65+",10468
"E07000093","Aged 0 to 15",23047
"E07000093","Aged 16 to 64",71596
"E07000093","Aged 65+",17406
"E07000094","Aged 0 to 15",20343
"E07000094","Aged 16 to 64",69931
"E07000094","Aged 65+",18905
"E07000105","Aged 0 to 15",23199
"E07000105","Aged 16 to 64",66953
"E07000105","Aged 65+",17112
"E07000106","Aged 0 to 15",24851
"E07000106","Aged 16 to 64",89584
"E07000106","Aged 65+",26143
"E07000107","Aged 0 to 15",18626
"E07000107","Aged 16 to 64",56918
"E07000107","Aged 65+",12733
"E07000108","Aged 0 to 15",20804
"E07000108","Aged 16 to 64",65861
"E07000108","Aged 65+",20213
"E07000109","Aged 0 to 15",20098
"E07000109","Aged 16 to 64",60779
"E07000109","Aged 65+",15030
"E07000110","Aged 0 to 15",27942
"E07000110","Aged 16 to 64",91655
"E07000110","Aged 65+",22645
"E07000111","Aged 0 to 15",22253
"E07000111","Aged 16 to 64",68328
"E07000111","Aged 65+",19464
"E07000112","Aged 0 to 15",19359
"E07000112","Aged 16 to 64",60661
"E07000112","Aged 65+",19929
"E07000113","Aged 0 to 15",26641
"E07000113","Aged 16 to 64",79899
"E07000113","Aged 65+",19350
"E07000114","Aged 0 to 15",25327
"E07000114","Aged 16 to 64",76039
"E07000114","Aged 65+",27416
"E07000115","Aged 0 to 15",23727
"E07000115","Aged 16 to 64",69534
"E07000115","Aged 65+",17180
"E07000116","Aged 0 to 15",22103
"E07000116","Aged 16 to 64",65951
"E07000116","Aged 65+",17077
"E07000177","Aged 0 to 15",27697
"E07000177","Aged 16 to 64",88470
"E07000177","Aged 65+",18780
"E07000178","Aged 0 to 15",21234
"E07000178","Aged 16 to 64",103578
"E07000178","Aged 65+",16781
"E07000179","Aged 0 to 15",26048
"E07000179","Aged 16 to 64",82759
"E07000179","Aged 65+",20552
"E07000180","Aged 0 to 15",23201
"E07000180","Aged 16 to 64",74488
"E07000180","Aged 65+",18786
"E07000181","Aged 0 to 15",19892
"E07000181","Aged 16 to 64",61926
"E07000181","Aged 65+",16220
"E07000207","Aged 0 to 15",26068
"E07000207","Aged 16 to 64",79521
"E07000207","Aged 65+",20088
"E07000208","Aged 0 to 15",13211
"E07000208","Aged 16 to 64",43814
"E07000208","Aged 65+",11361
"E07000209","Aged 0 to 15",22625
"E07000209","Aged 16 to 64",86099
"E07000209","Aged 65+",19851
"E07000210","Aged 0 to 15",15697
"E07000210","Aged 16 to 64",50053
"E07000210","Aged 65+",15748
"E07000211","Aged 0 to 15",25407
"E07000211","Aged 16 to 64",81178
"E07000211","Aged 65+",20637
"E07000212","Aged 0 to 15",13152
"E07000212","Aged 16 to 64",51111
