"areacd","category","value"
"E07000234","Male",44495
"E07000234","Female",46021
"E07000235","Male",35544
"E07000235","Female",37622
"E07000236","Male",39343
"E07000236","Female",40311
"E07000237","Male",45841
"E07000237","Female",48002
"E07000238","Male",56121
"E07000238","Female",58137
"E07000239","Male",47746
"E07000239","Female",49477
"E08000025","Male",488986
"E08000025","Female",513390
"E08000026","Male",148393
"E08000026","Female",149781
"E08000027","Male",150454
"E08000027","Female",155717
"E08000028","Male",141080
"E08000028","Female",147769
"E08000029","Male",97538
"E08000029","Female",103615
"E08000030","Male",125177
"E08000030","Female",131525
"E08000031","Male",118779
"E08000031","Female",121788
"E06000031","Male",80237
"E06000031","Female",83248
"E06000032","Male",91612
"E06000032","Female",91951
"E06000033","Male",77955
"E06000033","Female",83533
"E06000034","Male",71845
"E06000034","Female",75211
"E06000055","Male",74503
"E06000055","Female",76805
"E06000056","Male",119165
"E06000056","Female",121279
"E07000008","Male",55514
"E07000008","Female",56653
"E07000009","Male",37460
"E07000009","Female",38536
"E07000010","Male",42824
"E07000010","Female",45159
"E07000011","Male",80807
"E07000011","Female",81847
"E07000012","Male",67095
"E07000012","Female",68550
"E07000066","Male",81186
"E07000066","Female",86639
"E07000067","Male",67565
"E07000067","Female",69861
"E07000068","Male",33774
"E07000068","Female",36121
"E07000069","Male",42597
"E07000069","Female",44610
"E07000070","Male",79557
"E07000070","Female",82948
"E07000071","Male",77914
"E07000071","Female",80738
"E07000072","Male",58807
"E07000072","Female",62688
"E07000073","Male",37779
"E07000073","Female",40240
"E07000074","Male",29837
"E07000074","Female",30466
"E07000075","Male",39207
"E07000075","Female",40893
"E07000076","Male",67047
"E07000076","Female",73293
"E07000077","Male",35224
"E07000077","Female",35641
"E07000095","Male",42671
"E07000095","Female",45134
"E07000096","Male",67967
"E07000096","Female",70436
"E07000098","Male",45107
"E07000098","Female",48681
"E07000099","Male",58598
"E07000099","Female",61494
"E07000102","Male",40578
"E07000102","Female",43385
"E07000103","Male",40055
"E07000103","Female",41042
"E07000143","Male",60996
"E07000143","Female",62948
"E07000144","Male",58824
"E07000144","Female",62215
"E07000145","Male",45272
"E07000145","Female",48044
"E07000146","Male",67947
"E07000146","Female",71674
"E07000147","Male",47893
"E07000147","Female",51481
"E07000148","Male",60468
"E07000148","Female",63389
"E07000149","Male",55782
"E07000149","Female",58757
"E07000200","Male",41688
"E07000200","Female",43934
"E07000202","Male",59481
"E07000202","Female",61694
"E07000203","Male",44576
"E07000203","Female",44916
"E07000240","Male",64475
"E07000240","Female",66809
"E07000241","Male",48713
"E07000241","Female",51757
"E07000242","Male",63949
"E07000242","Female",66507
"E07000243","Male",39409
"E07000243","Female",40599
"E07000244","Male",112804
"E07000244","Female",120525
"E07000245","Male",80406
"E07000245","Female",79063
"E09000001","Male",3875
"E09000001","Female",3243
"E09000002","Male",79647
"E09000002","Female",85963
"E09000003","Male",155833
"E09000003","Female",167890
"E09000004","Male",106450
"E09000004","Female",114467
"E09000005","Male",134120
"E09000005","Female",134215
"E09000006","Male",142613
"E09000006","Female",154694
"E09000007","Male",101714
"E09000007","Female",105627
"E09000008","Male",164235
"E09000008","Female",172899
"E09000009","Male",155447
"E09000009","Female",154626
"E09000010","Male",137315
"E09000010","Female",144902
"E09000011","Male",111268
"E09000011","Female",115922
"E09000012","Male",105401
"E09000012","Female",108180
"E09000013","Male",84306
"E09000013","Female",87777
"E09000014","Male",112380
"E09000014","Female",114092
"E09000015","Male",106499
"E09000015","Female",109768
"E09000016","Male",108827
"E09000016","Female",116942
"E09000017","Male",122135
"E09000017","Female",126556
"E09000018","Male",109380
"E09000018","Female",110060
"E09000019","Male",88365
"E09000019","Female",92466
"E09000020","Male",81220
"E09000020","Female",84532
"E09000021","Male",74490
"E09000021","Female",76565
"E09000022","Male",138681
"E09000022","Female",135581
"E09000023","Male",123877
"E09000023","Female",128578
"E09000024","Male",93367
"E09000024","Female",95541
"E09000025","Male",129341
"E09000025","Female",125093
"E09000026","Male",122615
"E09000026","Female",126159
"E09000027","Male",87793
"E09000027","Female",91519
"E09000028","Male",127607
"E09000028","Female",129650
"E09000029","Male",88254
"E09000029","Female",92840
"E09000030","Male",108356
"E09000030","Female",102798
"E09000031","Male",111504
"E09000031","Female",113498
"E09000032","Male",135264
"E09000032","Female",143351
"E09000033","Male",107467
"E09000033","Female",107090
"E06000035","Male",123925
"E06000035","Female",127534
"E06000036","Male",54344
"E06000036","Female",54845
"E06000037","Male",72131
"E06000037","Female",73016
"E06000038","Male",72984
"E06000038","Female",71606
"E06000039","Male",60943
"E06000039","Female",59890
"E06000040","Male",66636
"E06000040","Female",68430
"E06000041","Male",74139
"E06000041","Female",74869
"E06000042","Male",110022
"E06000042","Female",109499
"E06000043","Male",122305
"E06000043","Female",127542
"E06000044","Male",96881
"E06000044","Female",96602
"E06000045","Male",112876
"E06000045","Female",110713
"E06000046","Male",65579
"E06000046","Female",70312
"E06000060","Male",236532
"E06000060","Female",245594
"E07000061","Male",43861
"E07000061","Female",49911
"E07000062","Male",41951
"E07000062","Female",44903
"E07000063","Male",45203
"E07000063","Female",48591
"E07000064","Male",41006
"E07000064","Female",46177
"E07000065","Male",68775
"E07000065","Female",74629
"E07000084","Male",77166
"E07000084","Female",78571
"E07000085","Male",53834
"E07000085","Female",56126
"E07000086","Male",57472
"E07000086","Female",59594
"E07000087","Male",53006
"E07000087","Female",55467
"E07000088","Male",38164
"E07000088","Female",39935
"E07000089","Male",43394
"E07000089","Female",42973
"E07000090","Male",56542
"E07000090","Female",60820
"E07000091","Male",82327
"E07000091","Female",89442
"E07000092","Male",44983
"E07000092","Female",44375
"E07000093","Male",54895
"E07000093","Female",57154
"E07000094","Male",53471
"E07000094","Female",55708
"E07000105","Male",52041
"E07000105","Female",55223
"E07000106","Male",67067
"E07000106","Female",73511
"E07000107","Male",43417
"E07000107","Female",44860
"E07000108","Male",51628
"E07000108","Female",55250
"E07000109","Male",47209
"E07000109","Female",48698
"E07000110","Male",69928
"E07000110","Female",72314
"E07000111","Male",53155
"E07000111","Female",56890
"E07000112","Male",48299
"E07000112","Female",51650
"E07000113","Male",61945
"E07000113","Female",63945
"E07000114","Male",61396
"E07000114","Female",67386
"E07000115","Male",54116
"E07000115","Female",56325
"E07000116","Male",50929
"E07000116","Female",54202
"E07000177","Male",66632
"E07000177","Female",68315
"E07000178","Male",70230
"E07000178","Female",71363
"E07000179","Male",63716
"E07000179","Female",65643
"E07000180","Male",57821
"E07000180","Female",58654
"E07000181","Male",48263
"E07000181","Female",49775
"E07000207","Male",61007
"E07000207","Female",64670
"E07000208","Male",33058
"E07000208","Female",35328
"E07000209","Male",63386
"E07000209","Female",65189
"E07000210","Male",39614
"E07000210","Female",41884
"E07000211","Male",62188
"E07000211","Female",65034
"E07000212","Male",37329
"E07000212","Female",39619
"E07000213","Male",44244
"E07000213","Female",45883
"E07000214","Male",40345
"E07000214","Female",41286
"E07000215","Male",38017
"E07000215","Female",41033
"E07000216","Male",56548
"E07000216","Female",59682
"E07000217","Male",43924
"E07000217","Female",45874
"E07000223","Male",28673
"E07000223","Female",31288
"E07000224","Male",68437
"E07000224","Female",76712
"E07000225","Male",51162
"E07000225","Female",56995
"E07000226","Male",48618
"E07000226","Female",50269
"E07000227","Male",60638
"E07000227","Female",64282
"E07000228","Male",62942
"E07000228","Female",66519
"E07000229","Male",46998
"E07000229","Female",52454
"E06000022","Male",83243
"E06000022","Female",87342
"E06000023","Male",195531
"E06000023","Female",200212
"E06000024","Male",93781
"E06000024","Female",98995
"E06000025","Male",124352
"E06000025","Female",126874
"E06000026","Male",119654
"E06000026","Female",124383
"E06000027","Male",63311
"E06000027","Female",68626
"E06000030","Male",93250
"E06000030","Female",93140
"E06000052","Male",247790
"E06000052","Female",264020
"E06000053","Male",1138
"E06000053","Female",1072
"E06000054","Male",219713
"E06000054","Female",225919
"E06000058","Male",168303
"E06000058","Female",180203
"E06000059","Male",172898
"E06000059","Female",182407
"E07000040","Male",60811
"E07000040","Female",67633
"E07000041","Male",54192
"E07000041","Female",56505
"E07000042","Male",35404
"E07000042","Female",37203
"E07000043","Male",43984
"E07000043","Female",46449
"E07000044","Male",39762
"E07000044","Female",42323
"E07000045","Male",59016
"E07000045","Female",63948
"E07000046","Male",30021
"E07000046","Female",31458
"E07000047","Male",24534
"E07000047","Female",25584
"E07000078","Male",53621
"E07000078","Female",56142
"E07000079","Male",39690
"E07000079","Female",42105
"E07000080","Male",39600
"E07000080","Female",41491
"E07000081","Male",55484
"E07000081","Female",57099
"E07000082","Male",53766
"E07000082","Female",55711
"E07000083","Male",38013
"E07000083","Female",39919
"E06000066","Male",248690
"E06000066","Female",261969
"W06000001","Male",33555
"W06000001","Female",35198
"W06000002","Male",57371
"W06000002","Female",61350
"W06000003","Male",53803
"W06000003","Female",58469
"W06000004","Male",45370
"W06000004","Female",48640
"W06000005","Male",73488
"W06000005","Female",76193
"W06000006","Male",63339
"W06000006","Female",65666
"W06000008","Male",37080
"W06000008","Female",38695
"W06000009","Male",56296
"W06000009","Female",60132
"W06000010","Male",85873
"W06000010","Female",91614
"W06000011","Male",111185
"W06000011","Female",116991
"W06000012","Male",66400
"W06000012","Female",70744
"W06000013","Male",64305
"W06000013","Female",67642
"W06000014","Male",59013
"W06000014","Female",63088
"W06000015","Male",153949
"W06000015","Female",163150
"W06000016","Male",113959
"W06000016","Female",120012
"W06000018","Male",84249
"W06000018","Female",88112
"W06000019","Male",33632
"W06000019","Female",35610
"W06000020","Male",43981
"W06000020","Female",46535
"W06000021","Male",42979
"W06000021","Female",44850
"W06000022","Male",67525
"W06000022","Female",71791
"W06000023","Male",64087
"W06000023","Female",65481
"W06000024","Male",27142
"W06000024","Female",28878
"S12000005","Male",23599
"S12000005","Female",25081
"S12000006","Male",71881
"S12000006","Female",76819
"S12000008","Male",57922
"S12000008","Female",62288
"S12000010","Male",44109
"S12000010","Female",48061
"S12000011","Male",42763
"S12000011","Female",47027
"S12000013","Male",13066
"S12000013","Female",13584
"S12000014","Male",71637
"S12000014","Female",76663
"S12000017","Male",104670
"S12000017","Female",109890
"S12000018","Male",39285
"S12000018","Female",43405
"S12000019","Male",38275
"S12000019","Female",41955
"S12000020","Male",44442
"S12000020","Female",44938
"S12000021","Male",64600
"S12000021","Female",71900
"S12000023","Male",9786
"S12000023","Female",10044
"S12000026","Male",52879
"S12000026","Female",56571
"S12000027","Male",11114
"S12000027","Female",10976
"S12000028","Male",53205
"S12000028","Female",58635
"S12000029","Male",146065
"S12000029","Female",159595
"S12000030","Male",41569
"S12000030","Female",45351
"S12000033","Male",102147
"S12000033","Female",105673
"S12000034","Male",115980
"S12000034","Female",118710
"S12000035","Male",44424
"S12000035","Female",46156
"S12000036","Male",214460
"S12000036","Female",231410
"S12000038","Male",81899
"S12000038","Female",89571
"S12000039","Male",43596
"S12000039","Female",48364
"S12000040","Male",79168
"S12000040","Female",84372
"S12000041","Male",53143
"S12000041","Female",57027
"S12000042","Male",67958
"S12000042","Female",75142
"S12000045","Male",51228
"S12000045","Female",55312
"S12000047","Male",169701
"S12000047","Female",183349
"S12000048","Male",66100
"S12000048","Female",70800
"S12000049","Male",269613
"S12000049","Female",299947
"S12000050","Male",156319
"S12000050","Female",169081
"N09000001","Male",64257
"N09000001","Female",66810
"N09000002","Male",89387
"N09000002","Female",91441
"N09000003","Male",154233
"N09000003","Female",172035
"N09000004","Male",66894
"N09000004","Female",68315
"N09000005","Male",71129
"N09000005","Female",73912
"N09000006","Male",54332
"N09000006","Female",53591
"N09000007","Male",61496
"N09000007","Female",64268
"N09000008","Male",63304
"N09000008","Female",66621
"N09000009","Male",61180
"N09000009","Female",61465
"N09000010","Male",78738
"N09000010","Female",79722
"N09000011","Male",73301
"N09000011","Female",77611
