"areacd","category","value"
"E07000212","Aged 65+",15811
"E07000213","Aged 0 to 15",20630
"E07000213","Aged 16 to 64",67260
"E07000213","Aged 65+",19184
"E07000214","Aged 0 to 15",17269
"E07000214","Aged 16 to 64",57984
"E07000214","Aged 65+",19239
"E07000215","Aged 0 to 15",17155
"E07000215","Aged 16 to 64",54055
"E07000215","Aged 65+",19376
"E07000216","Aged 0 to 15",25482
"E07000216","Aged 16 to 64",79094
"E07000216","Aged 65+",29708
"E07000217","Aged 0 to 15",20815
"E07000217","Aged 16 to 64",66803
"E07000217","Aged 65+",18061
"E07000223","Aged 0 to 15",11478
"E07000223","Aged 16 to 64",37815
"E07000223","Aged 65+",15596
"E07000224","Aged 0 to 15",25825
"E07000224","Aged 16 to 64",94851
"E07000224","Aged 65+",49388
"E07000225","Aged 0 to 15",20020
"E07000225","Aged 16 to 64",73187
"E07000225","Aged 65+",35727
"E07000226","Aged 0 to 15",26318
"E07000226","Aged 16 to 64",80953
"E07000226","Aged 65+",16737
"E07000227","Aged 0 to 15",27129
"E07000227","Aged 16 to 64",88671
"E07000227","Aged 65+",35721
"E07000228","Aged 0 to 15",31310
"E07000228","Aged 16 to 64",96829
"E07000228","Aged 65+",33616
"E07000229","Aged 0 to 15",18585
"E07000229","Aged 16 to 64",69168
"E07000229","Aged 65+",26113
"E06000022","Aged 0 to 15",32026
"E06000022","Aged 16 to 64",128918
"E06000022","Aged 65+",39084
"E06000023","Aged 0 to 15",82335
"E06000023","Aged 16 to 64",349778
"E06000023","Aged 65+",62286
"E06000024","Aged 0 to 15",39227
"E06000024","Aged 16 to 64",131401
"E06000024","Aged 65+",53950
"E06000025","Aged 0 to 15",55915
"E06000025","Aged 16 to 64",193315
"E06000025","Aged 65+",57102
"E06000026","Aged 0 to 15",46009
"E06000026","Aged 16 to 64",174719
"E06000026","Aged 65+",51339
"E06000027","Aged 0 to 15",21686
"E06000027","Aged 16 to 64",80206
"E06000027","Aged 65+",38234
"E06000030","Aged 0 to 15",48180
"E06000030","Aged 16 to 64",155927
"E06000030","Aged 65+",39768
"E06000052","Aged 0 to 15",92891
"E06000052","Aged 16 to 64",338792
"E06000052","Aged 65+",151606
"E06000053","Aged 0 to 15",305
"E06000053","Aged 16 to 64",1465
"E06000053","Aged 65+",596
"E06000054","Aged 0 to 15",91708
"E06000054","Aged 16 to 64",311841
"E06000054","Aged 65+",120151
"E06000058","Aged 0 to 15",65972
"E06000058","Aged 16 to 64",254144
"E06000058","Aged 65+",88851
"E06000059","Aged 0 to 15",58061
"E06000059","Aged 16 to 64",212840
"E06000059","Aged 65+",119046
"E07000040","Aged 0 to 15",24499
"E07000040","Aged 16 to 64",85987
"E07000040","Aged 65+",47753
"E07000041","Aged 0 to 15",20042
"E07000041","Aged 16 to 64",95625
"E07000041","Aged 65+",22732
"E07000042","Aged 0 to 15",14481
"E07000042","Aged 16 to 64",49364
"E07000042","Aged 65+",21148
"E07000043","Aged 0 to 15",16449
"E07000043","Aged 16 to 64",57972
"E07000043","Aged 65+",26801
"E07000044","Aged 0 to 15",14255
"E07000044","Aged 16 to 64",51333
"E07000044","Aged 65+",26560
"E07000045","Aged 0 to 15",21392
"E07000045","Aged 16 to 64",78599
"E07000045","Aged 65+",38557
"E07000046","Aged 0 to 15",10574
"E07000046","Aged 16 to 64",38577
"E07000046","Aged 65+",20690
"E07000047","Aged 0 to 15",8501
"E07000047","Aged 16 to 64",32935
"E07000047","Aged 65+",17487
"E07000078","Aged 0 to 15",21139
"E07000078","Aged 16 to 64",76476
"E07000078","Aged 65+",24124
"E07000079","Aged 0 to 15",14419
"E07000079","Aged 16 to 64",52068
"E07000079","Aged 65+",25174
"E07000080","Aged 0 to 15",14424
"E07000080","Aged 16 to 64",52360
"E07000080","Aged 65+",22969
"E07000081","Aged 0 to 15",26459
"E07000081","Aged 16 to 64",88748
"E07000081","Aged 65+",23391
"E07000082","Aged 0 to 15",21389
"E07000082","Aged 16 to 64",74295
"E07000082","Aged 65+",29996
"E07000083","Aged 0 to 15",19262
"E07000083","Aged 16 to 64",60305
"E07000083","Aged 65+",22382
"E06000066","Aged 0 to 15",98711
"E06000066","Aged 16 to 64",340037
"E06000066","Aged 65+",149580
"W06000001","Aged 0 to 15",11388
"W06000001","Aged 16 to 64",38760
"W06000001","Aged 65+",18949
"W06000002","Aged 0 to 15",18994
"W06000002","Aged 16 to 64",73592
"W06000002","Aged 65+",28227
"W06000003","Aged 0 to 15",17853
"W06000003","Aged 16 to 64",64487
"W06000003","Aged 65+",32551
"W06000004","Aged 0 to 15",17028
"W06000004","Aged 16 to 64",56531
"W06000004","Aged 65+",24643
"W06000005","Aged 0 to 15",26833
"W06000005","Aged 16 to 64",94582
"W06000005","Aged 65+",34452
"W06000006","Aged 0 to 15",24653
"W06000006","Aged 16 to 64",84862
"W06000006","Aged 65+",28730
"W06000008","Aged 0 to 15",10053
"W06000008","Aged 16 to 64",43387
"W06000008","Aged 65+",19159
"W06000009","Aged 0 to 15",20451
"W06000009","Aged 16 to 64",71354
"W06000009","Aged 65+",33956
"W06000010","Aged 0 to 15",31854
"W06000010","Aged 16 to 64",111055
"W06000010","Aged 65+",47891
"W06000011","Aged 0 to 15",42002
"W06000011","Aged 16 to 64",158335
"W06000011","Aged 65+",50967
"W06000012","Aged 0 to 15",24430
"W06000012","Aged 16 to 64",87583
"W06000012","Aged 65+",31236
"W06000013","Aged 0 to 15",25369
"W06000013","Aged 16 to 64",90414
"W06000013","Aged 65+",31747
"W06000014","Aged 0 to 15",24591
"W06000014","Aged 16 to 64",80298
"W06000014","Aged 65+",30854
"W06000015","Aged 0 to 15",67001
"W06000015","Aged 16 to 64",260984
"W06000015","Aged 65+",55934
"W06000016","Aged 0 to 15",42992
"W06000016","Aged 16 to 64",151290
"W06000016","Aged 65+",48562
"W06000018","Aged 0 to 15",31490
"W06000018","Aged 16 to 64",108721
"W06000018","Aged 65+",36654
"W06000019","Aged 0 to 15",11927
"W06000019","Aged 16 to 64",41886
"W06000019","Aged 65+",14060
"W06000020","Aged 0 to 15",17200
"W06000020","Aged 16 to 64",56991
"W06000020","Aged 65+",19928
"W06000021","Aged 0 to 15",14841
"W06000021","Aged 16 to 64",54866
"W06000021","Aged 65+",25223
"W06000022","Aged 0 to 15",33978
"W06000022","Aged 16 to 64",105673
"W06000022","Aged 65+",28248
"W06000023","Aged 0 to 15",20341
"W06000023","Aged 16 to 64",75747
"W06000023","Aged 65+",38971
"W06000024","Aged 0 to 15",11092
"W06000024","Aged 16 to 64",36318
"W06000024","Aged 65+",11562
"S12000005","Aged 0 to 15",8611
"S12000005","Aged 16 to 64",32352
"S12000005","Aged 65+",11147
"S12000006","Aged 0 to 15",21617
"S12000006","Aged 16 to 64",83403
"S12000006","Aged 65+",40840
"S12000008","Aged 0 to 15",20284
"S12000008","Aged 16 to 64",74313
"S12000008","Aged 65+",26883
"S12000010","Aged 0 to 15",20225
"S12000010","Aged 16 to 64",69818
"S12000010","Aged 65+",25137
"S12000011","Aged 0 to 15",19982
"S12000011","Aged 16 to 64",57881
"S12000011","Aged 65+",21967
"S12000013","Aged 0 to 15",3798
"S12000013","Aged 16 to 64",15101
"S12000013","Aged 65+",7121
"S12000014","Aged 0 to 15",26705
"S12000014","Aged 16 to 64",101276
"S12000014","Aged 65+",32039
"S12000017","Aged 0 to 15",36740
"S12000017","Aged 16 to 64",142144
"S12000017","Aged 65+",58406
"S12000018","Aged 0 to 15",12155
"S12000018","Aged 16 to 64",48557
"S12000018","Aged 65+",18168
"S12000019","Aged 0 to 15",18731
"S12000019","Aged 16 to 64",61784
"S12000019","Aged 65+",19365
"S12000020","Aged 0 to 15",15362
"S12000020","Aged 16 to 64",57266
"S12000020","Aged 65+",22382
"S12000021","Aged 0 to 15",20897
"S12000021","Aged 16 to 64",80108
"S12000021","Aged 65+",33005
"S12000023","Aged 0 to 15",3442
"S12000023","Aged 16 to 64",12896
"S12000023","Aged 65+",5682
"S12000026","Aged 0 to 15",17727
"S12000026","Aged 16 to 64",67187
"S12000026","Aged 65+",32066
"S12000027","Aged 0 to 15",4013
"S12000027","Aged 16 to 64",13990
"S12000027","Aged 65+",5187
"S12000028","Aged 0 to 15",16705
"S12000028","Aged 16 to 64",64856
"S12000028","Aged 65+",30699
"S12000029","Aged 0 to 15",56198
"S12000029","Aged 16 to 64",208205
"S12000029","Aged 65+",69627
"S12000030","Aged 0 to 15",14697
"S12000030","Aged 16 to 64",59645
"S12000030","Aged 65+",19868
"S12000033","Aged 0 to 15",37713
"S12000033","Aged 16 to 64",154153
"S12000033","Aged 65+",39914
"S12000034","Aged 0 to 15",47580
"S12000034","Aged 16 to 64",158834
"S12000034","Aged 65+",58666
"S12000035","Aged 0 to 15",12179
"S12000035","Aged 16 to 64",51191
"S12000035","Aged 65+",24320
"S12000036","Aged 0 to 15",76280
"S12000036","Aged 16 to 64",369218
"S12000036","Aged 65+",85182
"S12000038","Aged 0 to 15",30702
"S12000038","Aged 16 to 64",120701
"S12000038","Aged 65+",37767
"S12000039","Aged 0 to 15",14895
"S12000039","Aged 16 to 64",55730
"S12000039","Aged 65+",18495
"S12000040","Aged 0 to 15",34376
"S12000040","Aged 16 to 64",118637
"S12000040","Aged 65+",33427
"S12000041","Aged 0 to 15",17909
"S12000041","Aged 16 to 64",67191
"S12000041","Aged 65+",29710
"S12000042","Aged 0 to 15",24197
"S12000042","Aged 16 to 64",98226
"S12000042","Aged 65+",27457
"S12000045","Aged 0 to 15",19517
"S12000045","Aged 16 to 64",63025
"S12000045","Aged 65+",27428
"S12000047","Aged 0 to 15",60833
"S12000047","Aged 16 to 64",230443
"S12000047","Aged 65+",83484
"S12000048","Aged 0 to 15",23971
"S12000048","Aged 16 to 64",91593
"S12000048","Aged 65+",38856
"S12000049","Aged 0 to 15",98845
"S12000049","Aged 16 to 64",460452
"S12000049","Aged 65+",91003
"S12000050","Aged 0 to 15",59947
"S12000050","Aged 16 to 64",221015
"S12000050","Aged 65+",63578
"N09000001","Aged 0 to 15",28812
"N09000001","Aged 16 to 64",92592
"N09000001","Aged 65+",26696
"N09000002","Aged 0 to 15",47715
"N09000002","Aged 16 to 64",137107
"N09000002","Aged 65+",37689
"N09000003","Aged 0 to 15",65792
"N09000003","Aged 16 to 64",233089
"N09000003","Aged 65+",53509
"N09000004","Aged 0 to 15",26975
"N09000004","Aged 16 to 64",85736
"N09000004","Aged 65+",29243
"N09000005","Aged 0 to 15",31622
"N09000005","Aged 16 to 64",94814
"N09000005","Aged 65+",25947
"N09000006","Aged 0 to 15",24535
"N09000006","Aged 16 to 64",69942
"N09000006","Aged 65+",23210
"N09000007","Aged 0 to 15",30221
"N09000007","Aged 16 to 64",93285
"N09000007","Aged 65+",28163
"N09000008","Aged 0 to 15",25520
"N09000008","Aged 16 to 64",85381
"N09000008","Aged 65+",29012
"N09000009","Aged 0 to 15",34724
"N09000009","Aged 16 to 64",93706
"N09000009","Aged 65+",24288
"N09000010","Aged 0 to 15",39719
"N09000010","Aged 16 to 64",110439
"N09000010","Aged 65+",32957
"N09000011","Aged 0 to 15",29047
"N09000011","Aged 16 to 64",97888
"N09000011","Aged 65+",38480
