"areacd","category","value"
"E07000176","Female",51819
"E06000019","Male",80615
"E06000019","Female",84550
"E06000020","Male",71042
"E06000020","Female",73395
"E06000021","Male",121748
"E06000021","Female",127724
"E06000051","Male",134284
"E06000051","Female",138405
"E07000192","Male",44684
"E07000192","Female",45571
"E07000193","Male",48152
"E07000193","Female",50191
"E07000194","Male",46005
"E07000194","Female",47180
"E07000195","Male",59327
"E07000195","Female",62527
"E07000196","Male",51781
"E07000196","Female",53099
"E07000197","Male",59803
"E07000197","Female",61070
"E07000198","Male",46583
"E07000198","Female",47786
"E07000199","Male",35544
"E07000199","Female",36109
"E07000218","Male",30345
"E07000218","Female",30883
"E07000219","Male",58585
"E07000219","Female",60057
"E07000220","Male",42348
"E07000220","Female",43128
"E07000221","Male",52423
"E07000221","Female",55389
"E07000222","Male",58192
"E07000222","Female",60988
"E07000234","Male",41784
"E07000234","Female",43786
"E07000235","Male",34379
"E07000235","Female",36684
"E07000236","Male",38841
"E07000236","Female",39841
"E07000237","Male",42498
"E07000237","Female",45016
"E07000238","Male",50825
"E07000238","Female",53051
"E07000239","Male",47901
"E07000239","Female",49369
"E08000025","Male",487464
"E08000025","Female",512676
"E08000026","Male",148813
"E08000026","Female",152882
"E08000027","Male",151397
"E08000027","Female",156767
"E08000028","Male",141709
"E08000028","Female",149301
"E08000029","Male",96783
"E08000029","Female",102584
"E08000030","Male",127519
"E08000030","Female",132726
"E08000031","Male",120110
"E08000031","Female",125076
"E06000031","Male",77931
"E06000031","Female",80093
"E06000032","Male",90414
"E06000032","Female",90406
"E06000033","Male",78104
"E06000033","Female",86282
"E06000034","Male",64891
"E06000034","Female",67589
"E06000055","Male",67597
"E06000055","Female",69409
"E06000056","Male",110558
"E06000056","Female",111743
"E07000008","Male",53259
"E07000008","Female",54004
"E07000009","Male",30784
"E07000009","Female",31682
"E07000010","Male",38333
"E07000010","Female",39869
"E07000011","Male",73943
"E07000011","Female",75386
"E07000012","Male",59740
"E07000012","Female",61694
"E07000066","Male",78099
"E07000066","Female",82592
"E07000067","Male",60127
"E07000067","Female",62098
"E07000068","Male",34376
"E07000068","Female",36300
"E07000069","Male",42421
"E07000069","Female",43953
"E07000070","Male",76817
"E07000070","Female",78987
"E07000071","Male",73396
"E07000071","Female",75482
"E07000072","Male",57011
"E07000072","Female",60515
"E07000073","Male",35764
"E07000073","Female",37720
"E07000074","Male",26630
"E07000074","Female",26959
"E07000075","Male",36647
"E07000075","Female",38749
"E07000076","Male",61691
"E07000076","Female",68483
"E07000077","Male",33071
"E07000077","Female",33699
"E07000095","Male",40511
"E07000095","Female",41923
"E07000096","Male",65680
"E07000096","Female",68075
"E07000098","Male",44583
"E07000098","Female",47819
"E07000099","Male",55397
"E07000099","Female",57880
"E07000102","Male",39069
"E07000102","Female",41471
"E07000103","Male",37057
"E07000103","Female",38209
"E07000143","Male",54773
"E07000143","Female",56760
"E07000144","Male",53214
"E07000144","Female",55508
"E07000145","Male",42924
"E07000145","Female",45680
"E07000146","Male",64177
"E07000146","Female",67027
"E07000147","Male",45078
"E07000147","Female",48072
"E07000148","Male",60433
"E07000148","Female",64906
"E07000149","Male",50714
"E07000149","Female",53123
"E07000200","Male",38940
"E07000200","Female",40530
"E07000202","Male",55784
"E07000202","Female",58843
"E07000203","Male",39687
"E07000203","Female",39997
"E07000240","Male",62400
"E07000240","Female",64531
"E07000241","Male",45778
"E07000241","Female",48409
"E07000242","Male",59788
"E07000242","Female",61324
"E07000243","Male",37083
"E07000243","Female",38430
"E07000244","Male",105116
"E07000244","Female",112858
"E07000245","Male",75712
"E07000245","Female",77344
"E09000001","Male",2826
"E09000001","Female",2599
"E09000002","Male",75708
"E09000002","Female",81049
"E09000003","Male",140903
"E09000003","Female",156427
"E09000004","Male",105607
"E09000004","Female",112984
"E09000005","Male",119136
"E09000005","Female",126568
"E09000006","Male",138686
"E09000006","Female",151291
"E09000007","Male",85390
"E09000007","Female",94637
"E09000008","Male",155539
"E09000008","Female",167236
"E09000009","Male",139536
"E09000009","Female",146847
"E09000010","Male",124786
"E09000010","Female",135241
"E09000011","Male",100639
"E09000011","Female",109558
"E09000012","Male",91453
"E09000012","Female",98813
"E09000013","Male",72491
"E09000013","Female",81271
"E09000014","Male",99426
"E09000014","Female",108021
"E09000015","Male",99758
"E09000015","Female",107615
"E09000016","Male",110745
"E09000016","Female",117951
"E09000017","Male",116601
"E09000017","Female",122107
"E09000018","Male",98670
"E09000018","Female",103086
"E09000019","Male",82936
"E09000019","Female",90432
"E09000020","Male",64964
"E09000020","Female",75033
"E09000021","Male",65936
"E09000021","Female",70484
"E09000022","Male",124907
"E09000022","Female",131715
"E09000023","Male",115834
"E09000023","Female",126149
"E09000024","Male",84880
"E09000024","Female",90874
"E09000025","Male",110374
"E09000025","Female",114545
"E09000026","Male",109689
"E09000026","Female",116995
"E09000027","Male",78586
"E09000027","Female",86442
"E09000028","Male",112500
"E09000028","Female",119106
"E09000029","Male",83112
"E09000029","Female",89806
"E09000030","Male",85698
"E09000030","Female",85835
"E09000031","Male",106677
"E09000031","Female",113417
"E09000032","Male",123579
"E09000032","Female",137745
"E09000033","Male",83081
"E09000033","Female",90995
"E06000035","Male",119748
"E06000035","Female",122838
"E06000036","Male",51848
"E06000036","Female",51684
"E06000037","Male",69978
"E06000037","Female",71046
"E06000038","Male",67908
"E06000038","Female",67886
"E06000039","Male",55266
"E06000039","Female",55720
"E06000040","Male",65961
"E06000040","Female",68187
"E06000041","Male",71100
"E06000041","Female",71553
"E06000042","Male",93297
"E06000042","Female",94640
"E06000043","Male",114829
"E06000043","Female",126000
"E06000044","Male",93421
"E06000044","Female",94480
"E06000045","Male",103881
"E06000045","Female",105245
"E06000046","Male",59705
"E06000046","Female",65733
"E06000060","Male",227414
"E06000060","Female",236664
"E07000061","Male",39597
"E07000061","Female",47336
"E07000062","Male",38852
"E07000062","Female",43594
"E07000063","Male",42467
"E07000063","Female",47101
"E07000064","Male",38502
"E07000064","Female",45310
"E07000065","Male",63299
"E07000065","Female",70162
"E07000084","Male",72861
"E07000084","Female",74487
"E07000085","Male",52108
"E07000085","Female",54574
"E07000086","Male",54141
"E07000086","Female",55886
"E07000087","Male",49657
"E07000087","Female",52194
"E07000088","Male",36091
"E07000088","Female",38707
"E07000089","Male",40878
"E07000089","Female",40940
"E07000090","Male",57095
"E07000090","Female",61536
"E07000091","Male",79314
"E07000091","Female",85793
"E07000092","Male",43848
"E07000092","Female",42477
"E07000093","Male",51085
"E07000093","Female",52405
"E07000094","Male",48522
"E07000094","Female",51882
"E07000105","Male",45562
"E07000105","Female",48201
"E07000106","Male",62185
"E07000106","Female",68195
"E07000107","Male",40342
"E07000107","Female",42101
"E07000108","Male",50589
"E07000108","Female",53786
"E07000109","Male",45679
"E07000109","Female",47881
"E07000110","Male",67124
"E07000110","Female",69853
"E07000111","Male",52832
"E07000111","Female",56106
"E07000112","Male",44867
"E07000112","Female",49204
"E07000113","Male",57655
"E07000113","Female",59143
"E07000114","Male",58525
"E07000114","Female",65855
"E07000115","Male",50315
"E07000115","Female",51947
"E07000116","Male",48762
"E07000116","Female",53390
"E07000177","Male",61250
"E07000177","Female",63178
"E07000178","Male",63652
"E07000178","Female",64019
"E07000179","Male",59910
"E07000179","Female",61670
"E07000180","Male",56160
"E07000180","Female",56357
"E07000181","Male",46648
"E07000181","Female",47005
"E07000207","Male",55408
"E07000207","Female",60141
"E07000208","Male",32509
"E07000208","Female",34611
"E07000209","Male",61257
"E07000209","Female",64213
"E07000210","Male",38091
"E07000210","Female",40840
"E07000211","Male",57936
"E07000211","Female",61233
"E07000212","Male",36442
"E07000212","Female",38125
"E07000213","Male",43842
"E07000213","Female",45515
"E07000214","Male",39713
"E07000214","Female",40318
"E07000215","Male",36135
"E07000215","Female",39492
"E07000216","Male",54772
"E07000216","Female",59353
"E07000217","Male",42790
"E07000217","Female",44699
"E07000223","Male",27413
"E07000223","Female",30282
"E07000224","Male",61627
"E07000224","Female",70637
"E07000225","Male",47577
"E07000225","Female",54144
"E07000226","Male",44444
"E07000226","Female",46239
"E07000227","Male",54783
"E07000227","Female",58071
"E07000228","Male",60759
"E07000228","Female",64122
"E07000229","Male",43787
"E07000229","Female",51593
"E06000022","Male",78601
"E06000022","Female",84379
"E06000023","Male",190353
"E06000023","Female",200643
"E06000024","Male",87792
"E06000024","Female",93546
"E06000025","Male",114163
"E06000025","Female",116687
"E06000026","Male",122507
"E06000026","Female",127018
"E06000027","Male",57752
"E06000027","Female",65921
"E06000030","Male",84946
"E06000030","Female",86826
"E06000052","Male",228956
"E06000052","Female",246469
"E06000053","Male",971
"E06000053","Female",1006
"E06000054","Male",201862
"E06000054","Female",208840
"E06000058","Male",159711
"E06000058","Female",178027
"E06000059","Male",159846
"E06000059","Female",170428
"E07000040","Male",56623
"E07000040","Female",65048
"E07000041","Male",49959
"E07000041","Female",53533
"E07000042","Male",31920
"E07000042","Female",34086
"E07000043","Male",41331
"E07000043","Female",44187
"E07000044","Male",38422
"E07000044","Female",40693
"E07000045","Male",54080
"E07000045","Female",59362
"E07000046","Male",26548
"E07000046","Female",28218
"E07000047","Male",22555
"E07000047","Female",23993
"E07000078","Male",51517
"E07000078","Female",55375
"E07000079","Male",38694
"E07000079","Female",40948
"E07000080","Male",37209
"E07000080","Female",38462
"E07000081","Male",50935
"E07000081","Female",53127
"E07000082","Male",51510
"E07000082","Female",53927
"E07000083","Male",34655
"E07000083","Female",37342
"E06000066","Male",231099
"E06000066","Female",244470
"W06000001","Male",33707
"W06000001","Female",35480
"W06000002","Male",55799
"W06000002","Female",60531
"W06000003","Male",51259
"W06000003","Female",57632
"W06000004","Male",42581
"W06000004","Female",46991
"W06000005","Male",70795
"W06000005","Female",73744
"W06000006","Male",60533
"W06000006","Female",64765
"W06000008","Male",34035
"W06000008","Female",35902
"W06000009","Male",54859
"W06000009","Female",58227
"W06000010","Male",81990
"W06000010","Female",87972
"W06000011","Male",110598
"W06000011","Female",117641
"W06000012","Male",66959
"W06000012","Female",71638
"W06000013","Male",62977
"W06000013","Female",67086
"W06000014","Male",56603
"W06000014","Female",60247
"W06000015","Male",144292
"W06000015","Female",154793
"W06000016","Male",114403
"W06000016","Female",120744
"W06000018","Male",82606
"W06000018","Female",86953
"W06000019","Male",35518
"W06000019","Female",37252
"W06000020","Male",44149
"W06000020","Female",46779
"W06000021","Male",40687
"W06000021","Female",42513
"W06000022","Male",65500
"W06000022","Female",69961
"W06000023","Male",60112
"W06000023","Female",61288
"W06000024","Male",28649
"W06000024","Female",30697
"S12000005","Male",23559
"S12000005","Female",25031
"S12000006","Male",71582
"S12000006","Female",76548
"S12000008","Male",59196
"S12000008","Female",64054
"S12000010","Male",41157
"S12000010","Female",44743
"S12000011","Male",41338
"S12000011","Female",45322
"S12000013","Male",14487
"S12000013","Female",14633
"S12000014","Male",68603
"S12000014","Female",73677
"S12000017","Male",101472
"S12000017","Female",105908
"S12000018","Male",42590
"S12000018","Female",46730
"S12000019","Male",38181
"S12000019","Female",40879
"S12000020","Male",43800
"S12000020","Female",44050
"S12000021","Male",65389
"S12000021","Female",72161
"S12000023","Male",9726
"S12000023","Female",10024
"S12000026","Male",50511
"S12000026","Female",54939
"S12000027","Male",11557
"S12000027","Female",11233
"S12000028","Male",53920
"S12000028","Female",59630
"S12000029","Male",146337
"S12000029","Female",158883
"S12000030","Male",39125
"S12000030","Female",42855
"S12000033","Male",106616
"S12000033","Female",112884
"S12000034","Male",111708
"S12000034","Female",113852
"S12000035","Male",44810
"S12000035","Female",47100
"S12000036","Male",209529
"S12000036","Female",230591
"S12000038","Male",83790
"S12000038","Female",91670
"S12000039","Male",45847
"S12000039","Female",50933
"S12000040","Male",71538
"S12000040","Female",75712
"S12000041","Male",54163
"S12000041","Female",57387
"S12000042","Male",72249
"S12000042","Female",79951
"S12000045","Male",52934
"S12000045","Female",56606
"S12000047","Male",169182
"S12000047","Female",181008
"S12000048","Male",63655
"S12000048","Female",68575
"S12000049","Male",288997
"S12000049","Female",323263
"S12000050","Male",155794
"S12000050","Female",168036
"N09000001","Male",
"N09000001","Female",
"N09000002","Male",
"N09000002","Female",
"N09000003","Male",
"N09000003","Female",
"N09000004","Male",
"N09000004","Female",
"N09000005","Male",
"N09000005","Female",
"N09000006","Male",
"N09000006","Female",
"N09000007","Male",
"N09000007","Female",
"N09000008","Male",
"N09000008","Female",
"N09000009","Male",
"N09000009","Female",
"N09000010","Male",
"N09000010","Female",
"N09000011","Male",
"N09000011","Female",
