"areacd","category","value"
"E07000090","Male",58942
"E07000090","Female",62572
"E07000091","Male",85510
"E07000091","Female",92365
"E07000092","Male",48408
"E07000092","Female",48656
"E07000093","Male",58889
"E07000093","Female",61589
"E07000094","Male",58240
"E07000094","Female",61697
"E07000105","Male",60015
"E07000105","Female",63667
"E07000106","Male",74705
"E07000106","Female",80446
"E07000107","Male",50495
"E07000107","Female",52270
"E07000108","Male",55159
"E07000108","Female",57382
"E07000109","Male",52012
"E07000109","Female",53422
"E07000110","Male",79890
"E07000110","Female",81677
"E07000111","Male",56750
"E07000111","Female",60626
"E07000112","Male",53101
"E07000112","Female",55052
"E07000113","Male",70034
"E07000113","Female",70958
"E07000114","Male",66635
"E07000114","Female",72060
"E07000115","Male",60995
"E07000115","Female",63608
"E07000116","Male",56533
"E07000116","Female",58695
"E07000177","Male",72671
"E07000177","Female",73965
"E07000178","Male",78672
"E07000178","Female",78910
"E07000179","Male",68722
"E07000179","Female",70464
"E07000180","Male",61798
"E07000180","Female",62783
"E07000181","Male",53559
"E07000181","Female",55077
"E07000207","Male",65947
"E07000207","Female",70033
"E07000208","Male",37925
"E07000208","Female",40531
"E07000209","Male",69097
"E07000209","Female",70609
"E07000210","Male",42578
"E07000210","Female",44830
"E07000211","Male",70391
"E07000211","Female",73138
"E07000212","Male",40367
"E07000212","Female",42507
"E07000213","Male",48785
"E07000213","Female",50272
"E07000214","Male",43773
"E07000214","Female",44664
"E07000215","Male",41203
"E07000215","Female",43918
"E07000216","Male",60475
"E07000216","Female",63364
"E07000217","Male",50839
"E07000217","Female",51749
"E07000223","Male",30775
"E07000223","Female",32750
"E07000224","Male",74677
"E07000224","Female",81306
"E07000225","Male",55964
"E07000225","Female",60906
"E07000226","Male",55314
"E07000226","Female",56208
"E07000227","Male",65316
"E07000227","Female",68885
"E07000228","Male",70723
"E07000228","Female",73854
"E07000229","Male",51717
"E07000229","Female",55574
"E06000022","Male",88170
"E06000022","Female",91895
"E06000023","Male",220872
"E06000023","Female",222962
"E06000024","Male",101435
"E06000024","Female",107182
"E06000025","Male",133762
"E06000025","Female",136078
"E06000026","Male",129714
"E06000026","Female",132266
"E06000027","Male",65021
"E06000027","Female",69196
"E06000030","Male",109217
"E06000030","Female",109781
"E06000052","Male",263856
"E06000052","Female",279922
"E06000053","Male",1083
"E06000053","Female",1105
"E06000054","Male",238824
"E06000054","Female",245520
"E06000058","Male",191704
"E06000058","Female",198023
"E06000059","Male",179641
"E06000059","Female",189053
"E07000040","Male",65927
"E07000040","Female",70644
"E07000041","Male",58331
"E07000041","Female",61458
"E07000042","Male",38754
"E07000042","Female",40215
"E07000043","Male",45720
"E07000043","Female",48020
"E07000044","Male",40724
"E07000044","Female",43497
"E07000045","Male",61456
"E07000045","Female",65780
"E07000046","Male",31923
"E07000046","Female",33383
"E07000047","Male",26572
"E07000047","Female",27830
"E07000078","Male",57236
"E07000078","Female",59858
"E07000079","Male",40791
"E07000079","Female",43865
"E07000080","Male",40979
"E07000080","Female",42398
"E07000081","Male",62141
"E07000081","Female",64026
"E07000082","Male",56669
"E07000082","Female",58542
"E07000083","Male",41529
"E07000083","Female",43297
"E06000066","Male",265812
"E06000066","Female",278500
"W06000001","Male",34205
"W06000001","Female",35556
"W06000002","Male",58974
"W06000002","Female",60822
"W06000003","Male",56093
"W06000003","Female",59607
"W06000004","Male",46490
"W06000004","Female",48180
"W06000005","Male",75549
"W06000005","Female",77890
"W06000006","Male",67348
"W06000006","Female",68635
"W06000008","Male",37555
"W06000008","Female",37642
"W06000009","Male",59816
"W06000009","Female",62332
"W06000010","Male",90303
"W06000010","Female",94046
"W06000011","Male",118802
"W06000011","Female",120426
"W06000012","Male",68156
"W06000012","Female",71283
"W06000013","Male",69797
"W06000013","Female",71536
"W06000014","Male",61536
"W06000014","Female",65178
"W06000015","Male",171871
"W06000015","Female",179078
"W06000016","Male",115252
"W06000016","Female",120032
"W06000018","Male",87418
"W06000018","Female",91095
"W06000019","Male",33796
"W06000019","Female",34941
"W06000020","Male",44259
"W06000020","Female",46607
"W06000021","Male",45157
"W06000021","Female",46707
"W06000022","Male",72544
"W06000022","Female",75606
"W06000023","Male",65625
"W06000023","Female",67184
"W06000024","Male",28927
"W06000024","Female",29932
"S12000005","Male",25213
"S12000005","Female",26177
"S12000006","Male",72512
"S12000006","Female",76978
"S12000008","Male",59038
"S12000008","Female",62832
"S12000010","Male",49262
"S12000010","Female",53618
"S12000011","Male",44082
"S12000011","Female",48448
"S12000013","Male",13398
"S12000013","Female",13782
"S12000014","Male",76707
"S12000014","Female",80563
"S12000017","Male",114105
"S12000017","Female",119075
"S12000018","Male",38560
"S12000018","Female",41980
"S12000019","Male",41888
"S12000019","Female",44992
"S12000020","Male",46443
"S12000020","Female",47737
"S12000021","Male",65075
"S12000021","Female",71595
"S12000023","Male",10655
"S12000023","Female",10855
"S12000026","Male",55620
"S12000026","Female",59140
"S12000027","Male",11835
"S12000027","Female",11495
"S12000028","Male",53729
"S12000028","Female",58711
"S12000029","Male",152443
"S12000029","Female",164327
"S12000030","Male",43403
"S12000030","Female",46747
"S12000033","Male",111422
"S12000033","Female",114748
"S12000034","Male",129538
"S12000034","Female",131812
"S12000035","Male",43765
"S12000035","Female",44685
"S12000036","Male",235998
"S12000036","Female",249272
"S12000038","Male",84243
"S12000038","Female",91037
"S12000039","Male",42863
"S12000039","Female",47087
"S12000040","Male",86081
"S12000040","Female",89979
"S12000041","Male",56646
"S12000041","Female",59904
"S12000042","Male",71172
"S12000042","Female",76188
"S12000045","Male",51720
"S12000045","Female",55210
"S12000047","Male",177415
"S12000047","Female",188955
"S12000048","Male",71828
"S12000048","Female",75972
"S12000049","Male",285967
"S12000049","Female",306433
"S12000050","Male",163846
"S12000050","Female",174594
"N09000001","Male",68389
"N09000001","Female",72293
"N09000002","Male",101951
"N09000002","Female",104190
"N09000003","Male",162870
"N09000003","Female",175002
"N09000004","Male",69903
"N09000004","Female",71550
"N09000005","Male",73148
"N09000005","Female",76159
"N09000006","Male",57426
"N09000006","Female",57359
"N09000007","Male",68181
"N09000007","Female",71005
"N09000008","Male",66633
"N09000008","Female",69977
"N09000009","Male",71677
"N09000009","Female",71540
"N09000010","Male",86803
"N09000010","Female",88754
"N09000011","Male",76606
"N09000011","Female",81770
